PREFERENCE,PROPERTY_TYPE,BEDROOM_NUM,BATHROOM_NUM,BALCONY_NUM,PRICE_PER_UNIT_AREA,FURNISH,AGE,FLOOR_NUM,TOTAL_FLOOR,SUPERBUILTUP_SQFT,PRICE,LOCALITY_WO_CITY,stories
S,Residential Apartment,2.0,2.0,2.0,7389.0,Unfurnished,1-5,3.0,18.0,1245.0,0.92,Sector 83,single
S,Residential Apartment,2.0,2.0,4.0,15384.0,Semi-furnished,1-5,1.0,39.0,1365.0,2.1,Sector 60,single
S,Residential Apartment,2.0,2.0,3.0,13112.0,Semi-furnished,1-5,22.0,23.0,1449.0,1.9,Sector 66,single
S,Residential Apartment,2.0,2.0,3.0,12422.0,Semi-furnished,1-5,17.0,23.0,1449.0,1.8,Sector 66,single
S,Residential Apartment,3.0,4.0,2.0,6094.0,Semi-furnished,1-5,5.0,19.0,1805.0,0.97,Sector 93,single
S,Independent/Builder Floor,2.0,2.0,2.0,13800.0,Semi-furnished,Under Construction,2.0,4.0,1150.0,1.59,Sector 61,single
S,Independent/Builder Floor,3.0,2.0,2.0,7400.0,Unfurnished,0-1,4.0,4.0,1081.0,0.8,Sector 36 Sohna,single
S,Residential Apartment,2.0,2.0,2.0,16376.0,Semi-furnished,0-1,11.0,32.0,1508.0,2.47,Sector 62,single
S,Residential Apartment,2.0,2.0,2.0,15912.0,Semi-furnished,0-1,15.0,32.0,1508.0,2.4,Sector 62,single
S,Residential Apartment,2.0,2.0,2.0,16575.0,Semi-furnished,0-1,21.0,32.0,1508.0,2.5,Sector 62,single
S,Residential Apartment,3.0,3.0,3.0,8288.0,Furnished,1-5,12.0,26.0,2244.0,1.86,Sector 84,single
S,Residential Apartment,2.0,2.0,2.0,15912.0,Semi-furnished,0-1,28.0,32.0,1508.0,2.4,Sector 62,single
S,Independent/Builder Floor,2.0,2.0,2.0,9139.0,Semi-furnished,1-5,0.0,2.0,930.0,0.85,Sector 82,single
S,Independent/Builder Floor,2.0,2.0,2.0,3827.16049382716,Semi-furnished,1-5,2.0,2.0,1620.0,0.62,Sector 82,single
S,Residential Apartment,3.0,3.0,2.0,13138.0,Unfurnished,10+,6.0,14.0,1370.0,1.8,DLF Phase 4,single
S,Residential Apartment,2.0,2.0,2.0,13053.0,Unfurnished,10+,5.0,19.0,1762.0,2.3,Nirvana Country,single
S,Residential Apartment,3.0,3.0,3.0,12810.0,Unfurnished,5-10,12.0,19.0,2537.0,3.25,Nirvana Country,single
S,Independent/Builder Floor,3.0,3.0,2.0,9876.543209876543,Semi-furnished,1-5,2.0,4.0,1620.0,1.6,South City 1,single
S,Residential Apartment,4.0,4.0,4.0,11936.0,Semi-furnished,Under Construction,17.0,29.0,2597.0,3.1,Sector 113 Gurgaon,single
S,Residential Apartment,3.0,3.0,3.0,11910.0,Semi-furnished,Under Construction,5.0,29.0,2015.0,2.4,Sector 113 Gurgaon,single
S,Residential Apartment,4.0,4.0,4.0,12000.0,Semi-furnished,Under Construction,14.0,36.0,2250.0,2.7,Sector 113 Gurgaon,single
S,Residential Apartment,3.0,3.0,4.0,11951.0,Semi-furnished,Under Construction,16.0,36.0,1665.0,1.99,Sector 113 Gurgaon,single
S,Residential Apartment,2.0,2.0,4.0,11984.0,Semi-furnished,Under Construction,15.0,36.0,1310.0,1.57,Sector 113 Gurgaon,single
S,Residential Apartment,4.0,4.0,2.0,11343.0,Semi-furnished,0-1,1.0,14.0,2010.0,2.28,Sector 69,single
S,Residential Apartment,3.0,3.0,4.0,11500.0,Semi-furnished,0-1,20.0,30.0,2074.0,2.39,Sector 74,single
S,Residential Apartment,2.0,2.0,3.0,11587.0,Semi-furnished,0-1,12.0,30.0,1424.0,1.65,Sector 74,single
S,Residential Apartment,4.0,4.0,4.0,9090.0,Semi-furnished,0-1,6.0,19.0,2475.0,2.25,Sector 92,single
S,Residential Apartment,4.0,5.0,4.0,10812.0,Semi-furnished,1-5,9.0,12.0,2400.0,2.6,Sector 69,single
S,Residential Apartment,4.0,5.0,4.0,10750.0,Semi-furnished,1-5,9.0,12.0,2400.0,2.58,Sector 69,single
S,Residential Apartment,4.0,5.0,4.0,10833.0,Semi-furnished,1-5,10.0,12.0,2400.0,2.6,Sector 69,single
S,Residential Apartment,3.0,3.0,4.0,9068.0,Semi-furnished,Under Construction,12.0,22.0,1996.0,1.81,Sector-33 Sohna,single
S,Residential Apartment,3.0,3.0,4.0,9043.0,Unfurnished,Under Construction,15.0,22.0,1996.0,1.8,Sector-33 Sohna,single
S,Independent/Builder Floor,4.0,5.0,3.0,20987.0,Semi-furnished,0-1,3.0,4.0,2025.0,4.25,DLF Phase 2,single
S,Residential Apartment,4.0,4.0,1.0,25368.0,Semi-furnished,5-10,17.0,30.0,2917.0,7.4,Sector 54,single
S,Residential Apartment,3.0,3.0,3.0,9742.0,Furnished,5-10,3.0,11.0,1437.0,1.4,Sector 70,single
S,Residential Apartment,3.0,3.0,4.0,9068.0,Unfurnished,Under Construction,8.0,22.0,1996.0,1.81,Sector-33 Sohna,single
S,Independent House/Villa,3.0,3.0,2.0,16898.14814814815,Semi-furnished,1-5,1.0,1.0,2160.0,3.65,Sector 82,single
S,Independent/Builder Floor,3.0,3.0,2.0,10000.0,Semi-furnished,1-5,1.0,2.0,1450.0,1.45,Sector 82,single
S,Residential Apartment,3.0,3.0,3.0,8225.0,Semi-furnished,1-5,20.0,29.0,1702.0,1.4,Sector 90,single
S,Residential Apartment,3.0,3.0,2.0,7575.0,Unfurnished,1-5,9.0,18.0,1980.0,1.5,Sector 83,single
S,Residential Apartment,3.0,4.0,4.0,5527.0,Unfurnished,Under Construction,11.0,19.0,1990.0,1.1,Sector 37D,single
S,Residential Apartment,3.0,3.0,3.0,8972.0,Semi-furnished,1-5,18.0,20.0,1995.0,1.79,Sector 92,single
S,Residential Apartment,2.0,2.0,2.0,7550.0,Furnished,1-5,3.0,18.0,1245.0,0.94,Sector 83,single
S,Residential Apartment,3.0,3.0,3.0,6153.0,Semi-furnished,1-5,5.0,19.0,1820.0,1.12,Sector 37C,single
S,Residential Apartment,2.0,2.0,2.0,6971.0,Unfurnished,1-5,16.0,18.0,1420.0,0.99,Sector 83,single
S,Residential Apartment,3.0,4.0,1.0,9526.0,Semi-furnished,1-5,3.0,25.0,1942.0,1.85,Sector 102,single
S,Residential Apartment,3.0,3.0,4.0,18200.0,Semi-furnished,Under Construction,20.0,33.0,2595.0,4.72,Sector 59,single
S,Residential Apartment,4.0,4.0,4.0,19440.0,Semi-furnished,Under Construction,26.0,33.0,3395.0,6.6,Sector 59,single
S,Residential Apartment,3.0,3.0,3.0,8585.0,Semi-furnished,0-1,6.0,20.0,2015.0,1.73,Sector 79,single
S,Residential Apartment,3.0,3.0,3.0,8536.0,Semi-furnished,0-1,6.0,20.0,2050.0,1.75,Sector 79,single
S,Residential Apartment,3.0,4.0,3.0,9069.0,Semi-furnished,0-1,5.0,20.0,2150.0,1.95,Sector 79,single
S,Independent House/Villa,3.0,3.0,2.0,8268.7338501292,Semi-furnished,5-10,3.0,3.0,1935.0,1.6,Sushant Lok Phase 1,multi
S,Residential Apartment,3.0,4.0,3.0,26976.0,Semi-furnished,5-10,8.0,30.0,2150.0,5.8,Sector 54,single
S,Residential Apartment,3.0,4.0,4.0,9393.0,Semi-furnished,Under Construction,10.0,22.0,1996.0,1.88,Sector-33 Sohna,single
S,Residential Apartment,3.0,4.0,4.0,9293.0,Semi-furnished,Under Construction,10.0,22.0,1996.0,1.86,Sector-33 Sohna,single
S,Residential Apartment,3.0,3.0,4.0,11800.0,Semi-furnished,Under Construction,18.0,38.0,2937.0,3.47,Sector 76,single
S,Residential Apartment,3.0,3.0,4.0,11800.0,Semi-furnished,Under Construction,15.0,40.0,2290.0,2.7,Sector 76,single
S,Residential Apartment,3.0,3.0,4.0,18100.0,Semi-furnished,Under Construction,16.0,33.0,2595.0,4.7,Sector 59,single
S,Residential Apartment,3.0,3.0,4.0,17500.0,Semi-furnished,Under Construction,14.0,33.0,2295.0,4.02,Sector 59,single
S,Residential Apartment,3.0,3.0,4.0,17500.0,Semi-furnished,Under Construction,25.0,33.0,2095.0,3.67,Sector 59,single
S,Residential Apartment,2.0,2.0,2.0,9905.0,Semi-furnished,1-5,6.0,29.0,1260.0,1.05,Sector 68,single
S,Residential Apartment,2.0,2.0,3.0,12500.0,Semi-furnished,Under Construction,3.0,4.0,1150.0,1.44,Sector 61,single
S,Residential Apartment,3.0,2.0,3.0,10200.0,Semi-furnished,Under Construction,2.0,4.0,1371.0,1.4,Sector 76,single
S,Residential Apartment,3.0,3.0,4.0,10200.0,Semi-furnished,Under Construction,3.0,4.0,1672.0,1.71,Sector 76,single
S,Residential Apartment,4.0,5.0,4.0,10625.0,Semi-furnished,1-5,7.0,14.0,2400.0,2.55,Sector 69,single
S,Residential Apartment,3.0,3.0,3.0,12500.0,Semi-furnished,Under Construction,21.0,47.0,2054.0,2.57,Sector 65,single
S,Residential Apartment,2.0,2.0,3.0,12500.0,Semi-furnished,Under Construction,20.0,47.0,1261.0,1.58,Sector 65,single
S,Residential Apartment,2.0,2.0,2.0,16243.0,Semi-furnished,0-1,21.0,32.0,1508.0,2.45,Sector 62,single
S,Residential Apartment,3.0,3.0,4.0,16223.0,Semi-furnished,0-1,5.0,32.0,2588.0,4.2,Sector 62,single
S,Residential Apartment,3.0,5.0,3.0,8974.0,Semi-furnished,0-1,7.0,18.0,1950.0,1.75,Sector 70,single
S,Residential Apartment,4.0,4.0,3.0,19090.0,Semi-furnished,0-1,22.0,42.0,2750.0,5.25,Sector 61,single
S,Residential Apartment,2.0,2.0,4.0,8158.0,Unfurnished,Under Construction,10.0,22.0,1385.0,1.13,Sector-33 Sohna,single
S,Independent/Builder Floor,3.0,3.0,2.0,12254.901960784313,Semi-furnished,0-1,4.0,4.0,1836.0,2.25,Sector 27,single
S,Residential Apartment,2.0,2.0,4.0,7797.0,Unfurnished,Under Construction,10.0,22.0,1385.0,1.08,Sector-33 Sohna,single
S,Residential Apartment,2.0,2.0,4.0,8158.0,Unfurnished,Under Construction,12.0,22.0,1385.0,1.13,Sector-33 Sohna,single
S,Residential Apartment,3.0,3.0,3.0,6500.0,Semi-furnished,0-1,8.0,22.0,1800.0,1.17,Sector 37D,single
S,Residential Apartment,2.0,2.0,4.0,8098.0,Unfurnished,Under Construction,12.0,22.0,1383.0,1.12,Sector-33 Sohna,single
S,Residential Apartment,2.0,2.0,4.0,8156.0,Semi-furnished,Under Construction,10.0,22.0,1557.0,1.27,Sector-33 Sohna,single
S,Residential Apartment,3.0,3.0,3.0,8000.0,Unfurnished,0-1,9.0,15.0,1500.0,1.2,Sector 79,single
S,Residential Apartment,3.0,3.0,3.0,17341.0,Unfurnished,Under Construction,10.0,33.0,2595.0,4.5,Sector 59,single
S,Residential Apartment,4.0,4.0,4.0,16999.0,Semi-furnished,Under Construction,11.0,33.0,3395.0,5.77,Sector 59,single
S,Residential Apartment,3.0,3.0,3.0,19093.0,Semi-furnished,Under Construction,8.0,33.0,2095.0,4.0,Sector 59,single
S,Residential Apartment,3.0,3.0,3.0,15773.0,Semi-furnished,Under Construction,8.0,33.0,2295.0,3.62,Sector 59,single
S,Independent/Builder Floor,4.0,5.0,4.0,18518.0,Semi-furnished,0-1,4.0,4.0,2700.0,5.0,DLF Phase 1,single
S,Residential Apartment,2.0,2.0,2.0,11756.0,Unfurnished,10+,8.0,18.0,1446.0,1.7,Sector 57,single
S,Residential Apartment,3.0,3.0,4.0,18584.0,Semi-furnished,1-5,15.0,40.0,3363.0,6.25,Sector 65,single
S,Residential Apartment,2.0,2.0,4.0,7942.0,Unfurnished,Under Construction,12.0,22.0,1385.0,1.1,Sector-33 Sohna,single
S,Residential Apartment,2.0,2.0,4.0,8303.0,Unfurnished,Under Construction,12.0,22.0,1385.0,1.15,Sector-33 Sohna,single
S,Residential Apartment,2.0,2.0,4.0,8220.0,Unfurnished,Under Construction,8.0,22.0,1557.0,1.28,Sector-33 Sohna,single
S,Residential Apartment,3.0,4.0,4.0,26475.0,Unfurnished,10+,10.0,30.0,1983.0,5.25,Sector 54,single
S,Residential Apartment,2.0,2.0,4.0,8519.0,Semi-furnished,Under Construction,10.0,22.0,1385.0,1.18,Sector-33 Sohna,single
S,Independent/Builder Floor,4.0,4.0,4.0,14345.0,Semi-furnished,Under Construction,4.0,4.0,2370.0,3.4,Sector-33 Sohna,single
S,Residential Apartment,3.0,3.0,2.0,11153.0,Semi-furnished,1-5,1.0,14.0,1578.0,1.76,Sector 69,single
S,Residential Apartment,3.0,3.0,2.0,11089.0,Semi-furnished,1-5,1.0,14.0,1578.0,1.75,Sector 69,single
S,Residential Apartment,3.0,5.0,3.0,8820.0,Semi-furnished,0-1,9.0,13.0,1950.0,1.72,Sector 70,single
S,Residential Apartment,4.0,6.0,4.0,10614.0,Semi-furnished,0-1,13.0,14.0,3156.0,3.35,Sector 69,single
S,Independent/Builder Floor,4.0,4.0,2.0,8609.486679662119,Semi-furnished,0-1,3.0,4.0,3078.0,2.65,Sector 57,single
S,Residential Apartment,4.0,6.0,2.0,22151.0,Semi-furnished,1-5,12.0,18.0,3160.0,7.0,Sector 54,single
S,Residential Apartment,4.0,5.0,4.0,14687.0,Semi-furnished,1-5,11.0,12.0,3670.0,4.7,Sector 66,single
S,Residential Apartment,4.0,5.0,4.0,8125.0,Semi-furnished,1-5,2.0,12.0,2400.0,1.95,Sector 70,single
S,Independent/Builder Floor,3.0,3.0,4.0,7638.0,Unfurnished,Under Construction,3.0,4.0,1440.0,1.1,Sohna,single
S,Residential Apartment,3.0,4.0,3.0,10606.0,Furnished,1-5,17.0,20.0,1650.0,1.75,Sector 92,single
S,Residential Apartment,3.0,3.0,4.0,6970.0,Unfurnished,Under Construction,7.0,28.0,1865.0,1.3,Sector 70,single
S,Residential Apartment,3.0,3.0,2.0,10076.0,Semi-furnished,1-5,1.0,14.0,1578.0,1.59,Sector 69,single
S,Residential Apartment,3.0,3.0,3.0,10690.0,Semi-furnished,Under Construction,16.0,36.0,1665.0,1.78,Sector 113 Gurgaon,single
S,Residential Apartment,3.0,3.0,3.0,10669.0,Semi-furnished,Under Construction,15.0,29.0,2015.0,2.15,Sector 113 Gurgaon,single
S,Residential Apartment,3.0,3.0,3.0,7407.0,Semi-furnished,5-10,14.0,15.0,1755.0,1.3,Sector 83,single
S,Residential Apartment,3.0,3.0,2.0,8933.0,Semi-furnished,5-10,6.0,18.0,1735.0,1.55,Sector 83,single
S,Residential Apartment,3.0,4.0,3.0,18484.0,Semi-furnished,10+,12.0,29.0,2164.0,4.0,sector 58,single
S,Residential Apartment,4.0,4.0,4.0,8888.0,Semi-furnished,5-10,13.0,14.0,4500.0,2.8,Sector 43,single
S,Residential Apartment,3.0,3.0,2.0,7550.0,Unfurnished,0-1,4.0,14.0,1735.0,1.31,Sector 37C,single
S,Independent/Builder Floor,3.0,3.0,2.0,17739.0,Semi-furnished,Under Construction,2.0,4.0,1614.0,2.04,Sector 63A,single
S,Independent/Builder Floor,2.0,2.0,2.0,11358.0,Semi-furnished,0-1,1.0,3.0,1090.0,0.92,Sector 89,single
S,Independent/Builder Floor,4.0,4.0,2.0,12437.810945273632,Semi-furnished,0-1,3.0,4.0,3618.0,4.5,DLF Phase 2,single
S,Residential Apartment,3.0,3.0,3.0,10452.0,Semi-furnished,1-5,7.0,31.0,1703.0,1.78,Sector 70A,single
S,Residential Apartment,3.0,4.0,2.0,6603.0,Semi-furnished,1-5,3.0,12.0,2120.0,1.4,Sector 85,single
S,Residential Apartment,4.0,4.0,4.0,15897.0,Unfurnished,5-10,2.0,6.0,1950.0,3.1,Sector 65,single
S,Residential Apartment,4.0,4.0,4.0,20900.0,Unfurnished,10+,8.0,18.0,3110.0,6.5,Sector 53,single
S,Residential Apartment,2.0,2.0,3.0,7228.0,Semi-furnished,1-5,15.0,35.0,1245.0,0.9,Sector 68,single
S,Residential Apartment,4.0,5.0,4.0,15363.0,Semi-furnished,1-5,24.0,29.0,2864.0,5.45,sector 58,single
S,Residential Apartment,2.0,2.0,4.0,12422.0,Semi-furnished,5-10,13.0,23.0,1449.0,1.8,Sector 66,single
S,Residential Apartment,2.0,2.0,2.0,5680.0,Semi-furnished,1-5,6.0,14.0,1250.0,0.71,Sector 81,single
S,Residential Apartment,3.0,3.0,4.0,16610.0,Semi-furnished,0-1,16.0,32.0,2588.0,4.3,Sector 62,single
S,Residential Apartment,3.0,3.0,3.0,9736.0,Semi-furnished,1-5,3.0,16.0,1900.0,1.85,Sector 83,single
S,Residential Apartment,2.0,2.0,3.0,12789.0,Semi-furnished,Under Construction,13.0,35.0,1245.0,1.16,Sector 68,single
S,Residential Apartment,3.0,4.0,2.0,7039.0,Semi-furnished,1-5,5.0,18.0,1790.0,1.26,Sector 82,single
S,Residential Apartment,3.0,3.0,3.0,5170.0,Unfurnished,Under Construction,16.0,19.0,1470.0,0.76,Sector 37D,single
S,Residential Apartment,3.0,3.0,2.0,11000.0,Semi-furnished,Under Construction,3.0,4.0,1672.0,1.83,Sector 76,single
S,Residential Apartment,3.0,3.0,4.0,9683.0,Unfurnished,Under Construction,5.0,26.0,1704.0,1.65,Sector 69,single
S,Residential Apartment,2.0,2.0,3.0,7514.0,Semi-furnished,Under Construction,15.0,35.0,865.0,0.65,Sector 68,single
S,Independent/Builder Floor,3.0,3.0,4.0,6906.0,Semi-furnished,1-5,1.0,2.0,1448.0,1.0,Sector 70A,single
S,Residential Apartment,4.0,4.0,4.0,10000.0,Semi-furnished,Under Construction,14.0,36.0,2400.0,2.4,Sector 113 Gurgaon,single
S,Residential Apartment,4.0,4.0,4.0,10396.0,Semi-furnished,Under Construction,8.0,29.0,2597.0,2.7,Sector 113 Gurgaon,single
S,Residential Apartment,3.0,4.0,3.0,5173.0,Unfurnished,1-5,5.0,13.0,1875.0,0.97,Sector 90,single
S,Residential Apartment,4.0,4.0,2.0,27474.0,Semi-furnished,1-5,8.0,40.0,4495.0,12.349563,Sector 65,single
S,Residential Apartment,2.0,2.0,2.0,9076.0,Semi-furnished,0-1,9.0,10.0,1300.0,1.18,Sector 70,single
S,Independent/Builder Floor,3.0,4.0,2.0,13425.925925925923,Semi-furnished,0-1,4.0,4.0,2160.0,2.9,Greenwood City,single
S,Independent/Builder Floor,3.0,4.0,2.0,12731.481481481482,Semi-furnished,0-1,1.0,4.0,2160.0,2.75,Greenwood City,single
S,Residential Apartment,3.0,3.0,3.0,12000.0,Furnished,Under Construction,22.0,36.0,2290.0,2.75,Sector 76,single
S,Residential Apartment,3.0,3.0,4.0,16030.0,Semi-furnished,0-1,5.0,32.0,2588.0,4.15,Sector 62,single
S,Residential Apartment,3.0,3.0,1.0,13100.0,Semi-furnished,5-10,5.0,14.0,1519.0,1.99,DLF Phase 2,single
S,Residential Apartment,3.0,4.0,3.0,9348.0,Unfurnished,5-10,5.0,27.0,2150.0,2.01,Sector 109,single
S,Independent/Builder Floor,4.0,4.0,2.0,11961.722488038278,Furnished,0-1,4.0,4.0,3762.0,4.5,Sushant Lok Phase 1,single
S,Residential Apartment,3.0,3.0,3.0,6478.0,Semi-furnished,0-1,7.0,22.0,1775.0,1.15,Sector 37D,single
S,Independent House/Villa,5.0,7.0,4.0,22633.74485596708,Semi-furnished,1-5,2.0,2.0,2430.0,5.5,Sector 109,multi
S,Independent House/Villa,7.0,10.0,4.0,27777.777777777777,Semi-furnished,1-5,2.0,2.0,4500.0,12.5,Sector 109,multi
S,Residential Apartment,2.0,2.0,3.0,8888.0,Semi-furnished,0-1,11.0,18.0,1350.0,1.2,Sector 70,single
S,Residential Apartment,4.0,5.0,4.0,10750.0,Unfurnished,5-10,6.0,12.0,2400.0,2.58,Sector 69,single
S,Residential Apartment,4.0,5.0,4.0,10833.0,Unfurnished,5-10,7.0,12.0,2400.0,2.6,Sector 69,single
S,Independent/Builder Floor,4.0,4.0,4.0,13750.0,Semi-furnished,Under Construction,4.0,4.0,2400.0,3.3,Sector-33 Sohna,single
S,Residential Apartment,2.0,2.0,2.0,7485.0,Unfurnished,Under Construction,2.0,4.0,1190.0,0.8906999999999999,Sector 92,single
S,Residential Apartment,3.0,2.0,3.0,7216.0,Unfurnished,Under Construction,2.0,4.0,1432.0,1.03,Sector 92,single
S,Residential Apartment,3.0,3.0,4.0,9268.0,Semi-furnished,Under Construction,15.0,22.0,1996.0,1.85,Sector-33 Sohna,single
S,Residential Apartment,3.0,3.0,4.0,9343.0,Semi-furnished,Under Construction,17.0,22.0,1996.0,1.87,Sector-33 Sohna,single
S,Residential Apartment,3.0,3.0,4.0,9382.0,Semi-furnished,Under Construction,15.0,24.0,1993.0,1.87,Sector-33 Sohna,single
S,Residential Apartment,5.0,6.0,4.0,9350.0,Semi-furnished,1-5,12.0,12.0,3850.0,3.6,Sector 70,single
S,Residential Apartment,4.0,6.0,4.0,10773.0,Semi-furnished,0-1,14.0,14.0,3156.0,3.4,Sector 69,single
S,Residential Apartment,3.0,3.0,4.0,13945.0,Semi-furnished,0-1,16.0,51.0,2438.0,3.4,Sector 67,single
S,Residential Apartment,3.0,3.0,3.0,13500.0,Semi-furnished,Under Construction,14.0,32.0,2500.0,3.38,Sector 76,single
S,Residential Apartment,2.0,2.0,4.0,18658.0,Semi-furnished,0-1,18.0,34.0,1516.0,2.43,Sector 65,single
S,Independent/Builder Floor,3.0,3.0,3.0,9868.0,Semi-furnished,Under Construction,3.0,4.0,1672.0,1.65,Sector 76,single
S,Residential Apartment,3.0,4.0,3.0,15745.0,Semi-furnished,0-1,8.0,30.0,2985.0,4.7,Sector 59,single
S,Residential Apartment,3.0,4.0,3.0,15912.0,Semi-furnished,0-1,18.0,30.0,2985.0,4.75,Sector 59,single
S,Residential Apartment,3.0,4.0,3.0,16247.0,Semi-furnished,0-1,21.0,30.0,2985.0,4.85,Sector 59,single
S,Residential Apartment,2.0,2.0,3.0,8258.0,Semi-furnished,0-1,5.0,20.0,1550.0,1.28,Sector 99A,single
S,Independent/Builder Floor,4.0,4.0,4.0,10370.37037037037,Semi-furnished,1-5,1.0,3.0,2700.0,2.8,Sushant Lok Phase 1,single
S,Residential Apartment,4.0,4.0,4.0,23206.349206349205,Semi-furnished,Under Construction,5.0,14.0,3150.0,7.31,MG Road,single
S,Residential Apartment,3.0,4.0,4.0,23128.0,Semi-furnished,Under Construction,8.0,14.0,2685.0,6.21,MG Road,single
S,Residential Apartment,3.0,2.0,2.0,10406.0,Semi-furnished,0-1,1.0,3.0,1970.0,2.05,Sector 63A,single
S,Residential Apartment,3.0,4.0,3.0,14583.0,Semi-furnished,1-5,24.0,51.0,2698.0,3.5,Sector 67,single
S,Residential Apartment,3.0,4.0,3.0,13529.0,Semi-furnished,1-5,5.0,20.0,2100.0,2.3,Sector 70A,single
S,Residential Apartment,2.0,2.0,3.0,11428.0,Semi-furnished,1-5,10.0,20.0,1600.0,1.6,Sector 70A,single
S,Residential Apartment,4.0,4.0,4.0,22916.0,Semi-furnished,5-10,6.0,20.0,2800.0,5.5,DLF Phase 5,single
S,Residential Apartment,4.0,5.0,2.0,21068.0,Semi-furnished,1-5,17.0,40.0,3745.0,7.89,Sector 65,single
S,Residential Apartment,3.0,4.0,3.0,19495.0,Semi-furnished,0-1,16.0,32.0,2103.0,4.1,Sector 62,single
S,Residential Apartment,4.0,5.0,4.0,8128.0,Semi-furnished,1-5,5.0,14.0,2768.0,2.25,Sector 107,single
S,Residential Apartment,3.0,3.0,3.0,10091.0,Semi-furnished,0-1,17.0,20.0,1635.0,1.65,Sector 68,single
S,Residential Apartment,3.0,3.0,4.0,7205.0,Semi-furnished,1-5,3.0,14.0,1943.0,1.4,Sector 107,single
S,Residential Apartment,3.0,3.0,3.0,6388.0,Semi-furnished,0-1,10.0,22.0,1800.0,1.15,Sector 37D,single
S,Residential Apartment,3.0,3.0,3.0,9663.0,Semi-furnished,0-1,18.0,20.0,1635.0,1.58,Sector 68,single
S,Residential Apartment,3.0,4.0,3.0,20126.0,Unfurnished,0-1,8.0,25.0,2217.0,3.19,Sector 113 Gurgaon,single
S,Residential Apartment,4.0,5.0,3.0,12280.0,Furnished,5-10,1.0,16.0,2850.0,3.5,Sector 61,single
S,Residential Apartment,4.0,5.0,3.0,16317.0,Semi-furnished,10+,13.0,18.0,4290.0,7.0,Sector 30,single
S,Residential Apartment,4.0,5.0,3.0,14385.0,Semi-furnished,10+,9.0,19.0,2850.0,4.1,Sector 30,single
S,Residential Apartment,3.0,4.0,3.0,13617.0,Furnished,10+,6.0,19.0,2350.0,3.2,Sector 30,single
S,Residential Apartment,5.0,7.0,4.0,25081.0,Semi-furnished,5-10,10.0,17.0,4585.0,11.4996385,Sector 54,single
S,Residential Apartment,3.0,4.0,3.0,13538.0,Semi-furnished,10+,2.0,12.0,3250.0,4.4,DLF Phase 3,single
S,Residential Apartment,3.0,4.0,3.0,14044.0,Semi-furnished,10+,7.0,12.0,2670.0,3.75,DLF Phase 3,single
S,Independent/Builder Floor,3.0,3.0,3.0,16867.0,Semi-furnished,Under Construction,1.0,4.0,1245.0,2.1,Sector 63A,single
S,Residential Apartment,2.0,3.0,2.0,18947.0,Semi-furnished,Under Construction,1.0,4.0,1400.0,1.8,Sector 61,single
S,Residential Apartment,2.0,2.0,4.0,6222.0,Semi-furnished,1-5,0.0,14.0,1366.0,0.85,Sector 107,single
S,Independent/Builder Floor,4.0,4.0,4.0,8125.0,Semi-furnished,0-1,1.0,4.0,2400.0,1.95,Sector 67A,single
S,Independent/Builder Floor,3.0,3.0,2.0,8432.0,Semi-furnished,Under Construction,3.0,4.0,1423.0,1.2,Sector 89,single
S,Residential Apartment,3.0,3.0,3.0,5671.0,Semi-furnished,0-1,1.0,12.0,1340.0,0.76,Sector 83,single
S,Residential Apartment,4.0,4.0,3.0,11111.0,Semi-furnished,10+,7.0,18.0,2250.0,2.5,DLF Phase 1,single
S,Residential Apartment,3.0,5.0,2.0,20816.0,Semi-furnished,5-10,3.0,18.0,2450.0,5.1,Sector 53,single
S,Residential Apartment,4.0,5.0,3.0,20900.0,Semi-furnished,5-10,5.0,18.0,3110.0,6.5,Sector 53,single
S,Residential Apartment,5.0,6.0,4.0,20382.0,Semi-furnished,5-10,0.0,18.0,3925.0,8.0,Sector 53,single
S,Residential Apartment,3.0,3.0,2.0,13500.0,Semi-furnished,0-1,2.0,4.0,1800.0,2.43,Sector 63,single
S,Residential Apartment,3.0,4.0,3.0,17271.0,Semi-furnished,5-10,5.0,18.0,2895.0,5.0,Sector 53,single
S,Residential Apartment,4.0,6.0,4.0,20648.0,Semi-furnished,5-10,9.0,18.0,3390.0,7.0,Sector 53,single
S,Residential Apartment,5.0,6.0,4.0,20618.0,Semi-furnished,5-10,13.0,18.0,4850.0,10.0,Sector 53,single
S,Residential Apartment,4.0,5.0,3.0,17000.0,Semi-furnished,10+,9.0,12.0,3000.0,5.1,DLF Phase 2,single
S,Residential Apartment,4.0,5.0,3.0,15384.0,Semi-furnished,10+,10.0,15.0,3900.0,6.0,Heritage City,single
S,Residential Apartment,4.0,4.0,3.0,14769.0,Semi-furnished,10+,10.0,15.0,3250.0,4.8,Heritage City,single
S,Residential Apartment,4.0,4.0,3.0,14705.0,Semi-furnished,10+,3.0,15.0,2550.0,3.75,Heritage City,single
S,Residential Apartment,2.0,2.0,2.0,11755.0,Semi-furnished,0-1,12.0,25.0,1276.0,1.5,Sector 113 Gurgaon,single
S,Residential Apartment,3.0,4.0,3.0,15816.0,Semi-furnished,10+,5.0,15.0,1960.0,3.1,Heritage City,single
S,Residential Apartment,3.0,3.0,2.0,14545.0,Semi-furnished,10+,2.0,15.0,1650.0,2.4,Heritage City,single
