,BEDROOM_NUM,BATHROOM_NUM,BALCONY_NUM,PRICE_PER_UNIT_AREA,AGE,SUPERBUILTUP_SQFT,PRICE,LOCALITY_WO_CITY,total_facilities,furnishing_type
8512,4.0,4.0,2.0,12382.0,1-5,2350.0,2.91,DLF Phase 2,3,0
8513,4.0,4.0,2.0,14893.0,1-5,2350.0,3.5,DLF Phase 2,3,0
8514,3.0,3.0,3.0,24031.0,Under Construction,1627.0,3.91,Sector 63,6,1
8515,3.0,3.0,2.0,9500.0,Under Construction,1534.0,1.6,Sector 79,5,1
8516,3.0,4.0,2.0,10992.0,1-5,2711.0,2.98,Nirvana Country,5,0
8517,3.0,4.0,4.0,11455.0,1-5,2617.0,2.99,Nirvana Country,5,0
8518,3.0,3.0,4.0,9745.0,1-5,2360.0,2.3,Sector 51,3,0
8519,4.0,4.0,3.0,20325.0,1-5,2460.0,5.0,Sector 72,3,1
8520,3.0,4.0,3.0,26666.0,10+,1875.0,5.0,Sector 54,4,1
8521,3.0,3.0,3.0,6593.0,Under Construction,1820.0,1.2,Sector 37C,3,1
8522,3.0,3.0,3.0,6428.0,Under Construction,1820.0,1.17,Sector 37C,3,0
8523,4.0,4.0,2.0,22352.0,1-5,1700.0,3.8,DLF Phase 2,3,1
8524,4.0,4.0,2.0,20833.0,1-5,1800.0,3.75,DLF Phase 2,3,1
8525,4.0,4.0,2.0,21875.0,1-5,2400.0,5.25,DLF Phase 2,3,1
8526,4.0,4.0,2.0,20833.0,1-5,2400.0,5.0,DLF Phase 2,3,1
8527,3.0,4.0,4.0,14693.0,1-5,2450.0,3.6,Sector 104,6,1
8528,3.0,4.0,4.0,12500.0,1-5,2450.0,3.06,Sector 104,6,0
8529,2.0,2.0,2.0,11419.0,1-5,1550.0,1.77,Sector 104,6,1
8530,2.0,2.0,2.0,11483.0,1-5,1550.0,1.78,Sector 104,6,0
8531,3.0,5.0,4.0,9208.0,1-5,2400.0,2.21,Sector 99,4,0
8532,3.0,5.0,4.0,8958.0,1-5,2400.0,2.15,Sector 99,4,0
8533,2.0,2.0,4.0,9230.0,1-5,1365.0,1.26,Sector 99,4,0
8534,2.0,2.0,4.0,8937.0,1-5,1365.0,1.22,Sector 99,4,0
8535,1.0,1.0,1.0,17499.0,1-5,640.0,0.7,Sector 62,3,1
8536,1.0,1.0,2.0,7012.0,1-5,308.0,0.216,Sector 107,4,1
8537,2.0,2.0,1.0,7294.0,1-5,547.0,0.3989999999999999,Sector 107,4,1
8538,4.0,5.0,2.0,9719.0,1-5,2675.0,2.6,Sector 79,3,0
8539,3.0,3.0,2.0,8684.0,1-5,2015.0,1.75,Sector 79,3,0
8540,3.0,4.0,2.0,9069.0,1-5,2150.0,1.95,Sector 79,3,0
8541,2.0,2.0,3.0,10454.0,1-5,1100.0,1.15,Sector 107,2,0
8542,3.0,4.0,3.0,8620.0,1-5,1450.0,1.25,Sector 77,4,1
8543,2.0,2.0,2.0,9162.0,Under Construction,1118.0,1.02,Sector 93,5,1
8544,2.0,2.0,2.0,10909.0,5-10,1100.0,1.2,Sector 33,5,1
8545,4.0,4.0,3.0,8000.0,10+,2200.0,1.6,Valley View Estate,2,1
8546,3.0,3.0,4.0,9312.0,1-5,1600.0,1.49,Sushant Lok,3,1
8547,3.0,3.0,3.0,11333.0,0-1,1500.0,1.7,Sushant Lok Phase 2,3,1
8548,3.0,3.0,4.0,20246.91358024692,5-10,2025.0,4.1,Sushant Lok Phase 2,3,1
8549,3.0,3.0,3.0,9933.0,5-10,1500.0,1.49,Sushant Lok Phase 3,3,1
8550,3.0,3.0,2.0,6073.597713469096,10+,2799.0,1.7,Uppals Southend,2,1
8551,5.0,4.0,4.0,11546.0,1-5,3880.0,4.48,Sector 110,6,0
8552,3.0,3.0,3.0,3649.0,5-10,2877.0,1.05,Sector 108,1,0
8553,2.0,2.0,2.0,4186.0,1-5,1505.0,0.63,Sector 108,1,0
8554,4.0,4.0,4.0,10882.0,1-5,3400.0,3.7,Sector 110,6,0
8555,3.0,3.0,2.0,4751.0,5-10,1789.0,0.85,Sector 108,1,0
8556,2.0,2.0,2.0,7900.0,1-5,1000.0,0.89,Sector 47,2,1
8557,3.0,4.0,3.0,11319.0,5-10,2350.0,2.66,Sector 48,2,1
8558,3.0,3.0,3.0,7407.0,1-5,1485.0,1.1,Sector 71,5,0
8559,2.0,2.0,2.0,12329.0,Under Construction,1213.0,1.12,Sector 79,5,0
8560,3.0,3.0,2.0,12333.0,Under Construction,1528.0,1.41,Sector 79,5,0
8561,10.0,10.0,4.0,7677.0,1-5,2540.0,1.95,Sushant Lok Phase 1,3,0
8562,9.0,9.0,4.0,8809.0,0-1,4200.0,3.7,Sushant Lok Phase 1,3,0
8563,10.0,10.0,4.0,9090.0,0-1,2750.0,2.5,Sushant Lok Phase 1,3,1
8564,4.0,4.0,4.0,16771.0,Under Construction,2057.0,3.45,Sector 37D,1,0
8565,3.0,3.0,4.0,6733.0,Under Construction,1708.0,1.15,Sector 95,4,0
8566,3.0,2.0,4.0,6618.0,Under Construction,1511.0,1.0,Sector 95,4,0
8567,2.0,2.0,2.0,10454.0,Under Construction,1100.0,1.15,Gwal Pahari,5,1
8568,3.0,3.0,4.0,6618.0,Under Construction,1511.0,1.0,Sector 95,4,0
8569,3.0,3.0,4.0,9600.0,Under Construction,1875.0,1.8,Sector 103,6,0
8570,2.0,2.0,2.0,8534.62157809984,0-1,621.0,0.53,Sector 76,3,1
8571,2.0,2.0,2.0,8785.94249201278,0-1,626.0,0.55,Sector 76,3,1
8572,3.0,3.0,4.0,9485.0,Under Construction,1845.0,1.75,Sector 103,6,1
8573,3.0,3.0,2.0,8080.0,1-5,1485.0,1.2,Sector 82,4,1
8574,4.0,4.0,4.0,15937.0,Under Construction,3500.0,5.1,Gurgaon,0,0
8575,3.0,3.0,3.0,17083.0,Under Construction,2800.0,4.1,Sector 66,2,0
8576,3.0,2.0,3.0,8620.0,5-10,1740.0,1.5,Sector 56,3,1
8577,3.0,2.0,3.0,8333.0,Under Construction,1200.0,1.0,Sector 92,4,0
8578,2.0,2.0,2.0,8285.0,Under Construction,1050.0,0.87,Sector 92,4,0
8579,1.0,1.0,1.0,5850.0,5-10,735.0,0.47,Sector 56,3,1
8580,4.0,4.0,4.0,24878.52283770651,Under Construction,2058.0,5.12,Gurgaon,0,0
8581,3.0,3.0,3.0,19387.0,Under Construction,1599.0,3.1,Sector 37D,1,0
8582,4.0,4.0,4.0,12156.0,Under Construction,2555.0,3.1,Gurgaon,0,0
8583,4.0,4.0,3.0,12394.86498450642,0-1,4518.0,5.6,Sector 54,3,1
8584,4.0,4.0,3.0,15555.555555555557,0-1,4500.0,7.0,Sector 54,3,1
8585,4.0,4.0,3.0,13888.888888888889,0-1,4500.0,6.25,Sector 54,3,1
8586,4.0,4.0,3.0,22633.74485596708,0-1,2430.0,5.5,Sector 54,3,1
8587,3.0,4.0,3.0,13953.0,1-5,1935.0,2.7,Sector 67,4,0
8588,3.0,3.0,2.0,12547.0,Under Construction,1570.0,1.97,Sector 63A,6,0
8589,3.0,3.0,2.0,11910.0,Under Construction,1570.0,1.87,Sector 63A,6,0
8590,3.0,3.0,2.0,12867.0,Under Construction,1632.0,2.1,Sector 63A,6,0
8591,3.0,3.0,2.0,11642.0,Under Construction,1632.0,1.9,Sector 63A,6,0
8592,3.0,3.0,2.0,12254.0,Under Construction,1632.0,2.0,Sector 63A,6,0
8593,4.0,4.0,4.0,9200.0,Under Construction,2500.0,2.3,Sector 84,4,0
8594,3.0,2.0,3.0,12448.0,Under Construction,1450.0,1.8,Sector 83,1,0
8595,4.0,4.0,3.0,13703.703703703704,0-1,2700.0,3.7,Sushant Lok Phase 1,3,1
8596,4.0,4.0,3.0,7974.481658692185,0-1,3762.0,3.0,Sushant Lok Phase 1,3,1
8597,4.0,4.0,3.0,11961.722488038278,0-1,3762.0,4.5,Sushant Lok Phase 1,3,1
8598,4.0,4.0,3.0,10047.281323877069,0-1,4230.0,4.25,Sushant Lok Phase 1,3,1
8599,4.0,4.0,3.0,10864.197530864198,0-1,4050.0,4.4,Sushant Lok Phase 1,3,1
8600,4.0,4.0,3.0,13821.138211382116,0-1,3690.0,5.1,Sushant Lok Phase 1,3,1
8601,4.0,4.0,3.0,10668.2769726248,0-1,2484.0,2.65,South City 2,3,1
8602,2.0,2.0,3.0,9214.0,Under Construction,4395.0,0.45,Sector 108,5,1
8603,4.0,4.0,3.0,7716.049382716049,0-1,3240.0,2.5,South City 2,3,1
8604,4.0,4.0,3.0,9388.115749944776,0-1,4527.0,4.25,South City 2,3,1
8605,2.0,2.0,2.0,6944.444444444444,1-5,2160.0,1.5,South City 2,3,1
8606,4.0,4.0,4.0,12437.810945273632,0-1,3618.0,4.5,DLF Phase 2,3,1
8607,4.0,4.0,4.0,15000.0,0-1,2475.0,3.0,Sector 102,6,0
8608,3.0,3.0,3.0,8500.0,0-1,2000.0,1.7,Sector 102,6,0
8609,3.0,3.0,3.0,12244.0,0-1,1865.0,1.5,Sector 37D,0,0
8610,3.0,3.0,3.0,6884.0,0-1,1990.0,1.37,Dwarka Expressway,0,0
8611,4.0,4.0,4.0,16274.0,Under Construction,1558.0,2.42,Sector 84,0,1
8612,3.0,3.0,3.0,7954.0,Under Construction,1760.0,1.4,Sector 93,5,0
8613,2.0,2.0,2.0,7731.0,Under Construction,1190.0,0.92,Sector 92,4,0
8614,4.0,4.0,3.0,12306.610407876233,0-1,2844.0,3.5,DLF Phase 3,3,1
8615,4.0,4.0,3.0,11805.555555555557,0-1,3600.0,4.25,DLF Phase 3,3,1
8616,3.0,3.0,2.0,12144.70284237726,0-1,1935.0,2.35,DLF Phase 3,3,1
8617,3.0,3.0,2.0,23442.51766217084,0-1,1557.0,3.65,Palam Vihar Extension,2,1
8618,4.0,4.0,3.0,25000.0,0-1,2700.0,6.75,Sector 26,3,1
8619,3.0,4.0,3.0,13416.0,1-5,2906.0,3.9,Chakkarpur,3,1
8620,4.0,4.0,3.0,14444.444444444443,0-1,4500.0,6.5,DLF Phase 2,3,1
8621,2.0,2.0,2.0,7569.0,Under Construction,1255.0,0.95,Sector 37D,4,0
8622,3.0,3.0,4.0,7217.0,Under Construction,1524.0,1.1,Sector 37D,4,0
8623,3.0,3.0,4.0,7069.0,Under Construction,1839.0,1.3,Sector 37D,4,0
8624,3.0,3.0,3.0,7667.0,Under Construction,1826.0,1.4,Sector 93,5,0
8625,2.0,2.0,2.0,7310.0,Under Construction,1190.0,0.87,Sector 92,4,0
8626,3.0,3.0,2.0,10485.0,0-1,1030.0,1.08,Gwal Pahari,5,1
8628,3.0,2.0,3.0,8344.0,Under Construction,1450.0,1.21,Sector 83,1,0
8629,3.0,3.0,3.0,12883.0,Under Construction,1630.0,2.1,Sector 61,6,0
8630,3.0,3.0,4.0,8301.0,Under Construction,1556.0,1.1,Sector 79,4,0
8631,1.0,1.0,1.0,5477.0,5-10,805.0,0.57,Sector 56,3,1
8632,4.0,4.0,4.0,13970.0,Under Construction,2670.0,3.73,Dwarka Expressway,0,0
8633,3.0,3.0,3.0,13963.0,Under Construction,2170.0,3.03,Sector 111,2,0
8634,4.0,4.0,4.0,15200.0,Under Construction,3000.0,4.56,Sector 113 Gurgaon,6,0
8635,3.0,3.0,3.0,17512.0,Under Construction,2050.0,3.59,Sector 113 Gurgaon,1,0
8636,3.0,3.0,2.0,16528.0,0-1,3025.0,5.0,Sector 59,6,1
8637,2.0,2.0,2.0,15040.0,Under Construction,1250.0,1.88,Sector 61,6,0
8638,3.0,3.0,4.0,7667.0,Under Construction,1826.0,1.4,Sector 93,5,0
8639,3.0,3.0,3.0,15000.0,Under Construction,1800.0,2.7,Golf Course Ext Road,0,0
8640,4.0,4.0,3.0,9350.0,0-1,2675.0,2.5,Sector 79,3,0
8641,4.0,4.0,3.0,12800.0,Under Construction,2500.0,3.2,Sector 104,5,1
8642,3.0,3.0,2.0,12045.0,Under Construction,2200.0,2.65,Sector 79,3,0
8643,3.0,4.0,2.0,18090.0,1-5,2072.0,3.75,Sector 108,5,1
8644,3.0,3.0,3.0,12045.0,Under Construction,2200.0,2.65,Sector 63,1,0
8645,3.0,3.0,4.0,9214.0,Under Construction,1845.0,1.7,Sector 103,2,0
8646,2.0,2.0,2.0,8910.0,Under Construction,1010.0,0.9,Sector 92,4,0
8647,2.0,2.0,2.0,10571.0,0-1,1030.0,1.09,Gwal Pahari,5,0
8649,3.0,2.0,4.0,8362.0,Under Construction,1435.0,1.2,Sector 83,1,0
8650,3.0,3.0,4.0,8524.0,Under Construction,1831.0,1.3,Sector 79,4,0
8651,4.0,4.0,4.0,10014.0,0-1,1408.0,1.41,Sohna,4,0
8652,3.0,3.0,3.0,10041.0,Under Construction,1205.0,1.21,Sector 93,4,0
8653,3.0,3.0,3.0,6000.0,0-1,2250.0,1.35,Sector 84,5,0
8654,4.0,4.0,4.0,12314.0,0-1,2764.0,3.32,Sector 37C,4,0
8655,3.0,2.0,3.0,8067.0,Under Construction,1403.0,0.96,Sector 81,2,0
8656,4.0,4.0,4.0,6516.0,0-1,3100.0,2.02,Sector 99,3,0
8657,3.0,3.0,3.0,6491.0,0-1,2280.0,1.48,Sector 99,1,0
8658,3.0,3.0,3.0,6124.0,Under Construction,4428.0,2.71,Sector 36A,0,1
8659,4.0,4.0,4.0,14899.0,0-1,2443.0,3.64,Sector 37D,0,1
8660,3.0,3.0,3.0,14917.0,0-1,1877.0,2.8,Sector 37D,0,1
8661,2.0,2.0,2.0,17201.0,0-1,780.0,1.34,Sohna,4,0
8662,2.0,2.0,4.0,8837.0,Under Construction,1267.0,0.95,Sector 81,2,0
8663,3.0,3.0,3.0,10041.0,Under Construction,1205.0,1.21,Sector 93,4,1
8664,3.0,2.0,4.0,8713.0,Under Construction,1419.0,1.05,Sector 81,2,0
8665,4.0,4.0,3.0,12222.222222222224,0-1,2700.0,3.3,Sushant Lok Phase 1,3,1
8666,4.0,4.0,3.0,12962.962962962964,0-1,2700.0,3.5,Sushant Lok Phase 1,3,1
8667,2.0,2.0,4.0,7943.0,1-5,1498.0,1.19,Sector 88A,4,1
8668,4.0,4.0,3.0,12740.0,Under Construction,2600.0,3.31,Sector 113 Gurgaon,6,0
8669,3.0,3.0,4.0,9024.0,Under Construction,1786.0,1.35,Sector 93,5,0
8670,4.0,4.0,4.0,13129.0,Under Construction,2058.0,2.4,Sector 37D,0,0
8671,4.0,4.0,4.0,6516.0,0-1,3100.0,2.02,Sector 99,3,0
8672,3.0,3.0,3.0,5486.0,Under Construction,4429.0,2.43,Dwarka Expressway,0,0
8673,3.0,3.0,3.0,16771.0,Under Construction,1421.0,2.14,Sector 37D,1,0
8674,4.0,4.0,3.0,8024.691358024691,0-1,4050.0,3.25,Sector 57,3,1
8675,4.0,4.0,3.0,13888.888888888889,0-1,4500.0,6.25,DLF Phase 2,3,1
8676,4.0,4.0,3.0,13444.444444444443,0-1,4500.0,6.05,DLF Phase 2,3,1
8677,4.0,4.0,3.0,13222.222222222224,0-1,4500.0,5.95,DLF Phase 2,3,1
8678,3.0,3.0,2.0,10018.214936247725,0-1,1647.0,1.65,Sector 57,3,1
8679,3.0,3.0,2.0,12037.037037037036,0-1,1620.0,1.95,Sector 57,3,1
8680,3.0,3.0,2.0,10000.0,Under Construction,1530.0,1.53,Sector 93,0,0
8681,3.0,3.0,2.0,10185.185185185184,0-1,1620.0,1.65,Sector 57,3,1
8682,3.0,3.0,2.0,12268.518518518518,0-1,2160.0,2.65,Sector 52,2,1
8683,3.0,3.0,2.0,10222.222222222224,0-1,2250.0,2.3,Sector 102,5,0
8684,3.0,4.0,3.0,7787.0,0-1,2825.0,2.2,Sector 108,1,0
8685,4.0,4.0,3.0,20105.0,5-10,3979.0,8.0,DLF Phase 5,5,0
8686,3.0,2.0,2.0,9311.0,Under Construction,1420.0,1.15,Sector 93,5,0
8687,3.0,4.0,4.0,5122.0,5-10,2381.0,1.22,Sector 109,3,1
8688,3.0,3.0,2.0,8823.0,Under Construction,1826.0,1.35,Sector 93,5,0
8689,3.0,3.0,2.0,6635.0,0-1,3240.0,2.15,Sector 23,2,1
8690,4.0,4.0,3.0,6358.0,0-1,3240.0,2.06,Sector 23,2,1
8691,2.0,2.0,1.0,14117.0,0-1,850.0,1.2,Sector 42,3,1
8692,2.0,2.0,2.0,8000.0,0-1,1350.0,1.08,Sector 88B,3,0
8693,3.0,3.0,2.0,10485.0,0-1,1030.0,1.08,Gwal Pahari,5,0
8694,3.0,3.0,4.0,9173.0,Under Construction,1875.0,1.72,Sector 103,2,0
8695,3.0,4.0,4.0,12448.0,1-5,2450.0,3.05,Sector 104,6,0
8696,1.0,1.0,1.0,6756.0,5-10,740.0,0.56,Sector 56,3,1
8697,3.0,2.0,3.0,8275.0,Under Construction,1450.0,1.2,Sector 83,1,0
8698,4.0,4.0,4.0,8518.0,Under Construction,2700.0,2.3,Sector 84,4,0
8699,3.0,3.0,2.0,12690.0,0-1,2167.0,2.75,Sector 31,2,1
8700,3.0,3.0,3.0,9523.0,1-5,1260.0,1.2,Sector 23,2,1
8701,4.0,4.0,3.0,11204.0,0-1,2856.0,3.2,South City 2,3,1
8702,2.0,2.0,2.0,6692.0,Under Construction,1300.0,0.87,Sector 92,4,0
8703,3.0,3.0,4.0,9066.0,Under Construction,1875.0,1.7,Sector 103,2,0
8704,2.0,2.0,2.0,8217.0,Under Construction,1190.0,0.83,Sector 92,4,0
8705,4.0,4.0,4.0,8518.0,Under Construction,2700.0,2.3,Sector 84,4,0
8706,3.0,2.0,3.0,8206.0,Under Construction,1450.0,1.19,Sector 83,1,0
8707,3.0,2.0,3.0,7983.0,Under Construction,1432.0,0.95,Sector 92,4,0
8708,4.0,4.0,3.0,17370.0,0-1,2533.0,4.4,DLF Phase 2,3,1
8709,3.0,3.0,3.0,9933.0,0-1,2265.0,2.25,Sector 57,3,1
8710,3.0,3.0,4.0,19200.0,Under Construction,1305.0,1.92,Sector 63A,5,0
8711,2.0,2.0,4.0,15188.0,Under Construction,1240.0,1.61,Sector 63A,5,0
8712,4.0,4.0,2.0,16551.0,Under Construction,1900.0,2.4,Sector 63A,6,0
8713,4.0,4.0,2.0,14827.0,Under Construction,1900.0,2.15,Sector 63A,6,0
8714,1.0,1.0,1.0,6097.0,5-10,820.0,0.56,Sector 56,3,1
8715,3.0,3.0,2.0,16521.0,Under Construction,1700.0,1.9,Sector 63A,6,0
8716,3.0,3.0,2.0,11470.0,Under Construction,1700.0,1.95,Sector 63A,6,0
8717,4.0,4.0,3.0,12437.810945273632,0-1,3618.0,4.5,DLF Phase 2,3,0
8718,4.0,4.0,3.0,24408.0,5-10,2704.0,6.6,Sector 54,4,0
8719,4.0,4.0,3.0,20408.0,5-10,2450.0,5.0,Sector 42,3,0
8721,4.0,4.0,4.0,5878.0,10+,1684.0,0.99,Gwal Pahari,2,1
8722,4.0,4.0,4.0,21918.0,5-10,3034.0,6.65,Sector 54,4,0
8723,4.0,4.0,3.0,10833.333333333334,0-1,3600.0,3.9,Sushant Lok Phase 2,3,0
8724,4.0,4.0,3.0,10277.777777777776,0-1,3600.0,3.7,Sushant Lok Phase 2,3,0
8725,3.0,2.0,3.0,8206.0,Under Construction,1450.0,1.19,Sector 83,1,1
8726,4.0,4.0,4.0,8703.0,Under Construction,2700.0,2.35,Sector 84,4,0
8727,3.0,3.0,4.0,9224.0,Under Construction,1496.0,1.38,Sector 93,5,1
8728,2.0,2.0,3.0,8217.0,Under Construction,1010.0,0.83,Sector 92,4,0
8729,3.0,2.0,2.0,6607.0,5-10,1680.0,1.36,Sector 56,3,0
8730,4.0,4.0,3.0,18773.0,5-10,2610.0,4.9,DLF Phase 5,3,0
8731,4.0,4.0,3.0,21165.0,5-10,2575.0,5.45,DLF Phase 5,4,0
8732,2.0,2.0,2.0,12669.0,10+,1105.0,1.4,DLF Phase 4,3,0
8733,3.0,4.0,1.0,19480.0,1-5,2156.0,4.2,sector 58,5,0
8734,4.0,4.0,3.0,25000.0,5-10,3800.0,9.5,Sector 54,3,1
8735,4.0,4.0,3.0,21362.0,5-10,3979.0,8.5,DLF Phase 5,5,1
8736,4.0,5.0,3.0,20666.0,5-10,3000.0,6.2,Sector 54,4,1
8737,4.0,4.0,3.0,24757.0,5-10,4645.0,11.4996265,Sector 54,3,1
8738,3.0,4.0,3.0,31645.0,1-5,2686.0,8.5,Sector 54,5,1
8739,3.0,4.0,4.0,9224.0,Under Construction,1496.0,1.38,Sector 93,0,0
8740,3.0,3.0,4.0,8466.0,Under Construction,1500.0,1.27,Sector 93,4,0
8741,3.0,3.0,4.0,8738.0,Under Construction,1110.0,0.97,Sector 92,4,0
8742,3.0,3.0,3.0,11570.0,1-5,1210.0,1.4,Sector-33 Sohna,3,1
8743,1.0,1.0,1.0,6802.0,5-10,735.0,0.48,Sector 56,3,1
8744,3.0,2.0,3.0,7652.0,5-10,1725.0,1.38,Sector 56,3,0
8745,3.0,4.0,4.0,6405.0,Under Construction,1530.0,0.98,Sector 92,4,0
8746,3.0,5.0,3.0,31645.0,1-5,2686.0,8.5,Sector 54,5,1
8747,3.0,3.0,3.0,14454.0,Under Construction,1605.0,2.32,Sector 111,5,1
8748,3.0,4.0,4.0,9713.0,1-5,2059.0,2.0,Sector 88A,4,0
8749,4.0,5.0,3.0,6851.851851851852,Under Construction,2700.0,1.85,Sector 84,4,1
8750,3.0,4.0,4.0,8445.0,1-5,2001.0,1.69,Sector 88A,4,0
8751,3.0,4.0,4.0,9298.0,1-5,2366.0,2.2,Sector 79,3,1
8752,2.0,2.0,4.0,7583.0,1-5,1490.0,1.13,Sector 88A,4,0
8753,3.0,4.0,4.0,9509.0,1-5,2366.0,2.25,Sector 79,3,0
8754,3.0,3.0,4.0,8096.0,1-5,1825.0,1.61,Sector 88A,4,1
8755,3.0,4.0,4.0,8636.0,1-5,2142.0,1.85,Sector 88A,4,1
8756,3.0,4.0,4.0,8395.0,1-5,2001.0,1.67,Sector 88A,4,0
8757,3.0,3.0,4.0,8599.0,Under Construction,1500.0,1.29,Sector 93,4,0
8758,3.0,3.0,4.0,8235.0,Under Construction,1190.0,0.98,Sector 92,4,0
8759,3.0,3.0,4.0,8600.0,Under Construction,1500.0,1.29,Sector 93,4,0
8760,2.0,2.0,3.0,7920.0,Under Construction,1010.0,0.8,Sector 92,4,0
8761,1.0,1.0,1.0,5263.0,5-10,855.0,0.48,Sector 56,3,1
8762,3.0,2.0,2.0,8047.0,5-10,1690.0,1.5,Sector 56,3,1
8763,1.0,1.0,1.0,7092.0,5-10,705.0,0.55,Sector 56,3,1
8764,3.0,3.0,4.0,8666.0,Under Construction,1500.0,1.3,Sector 93,4,0
8766,3.0,3.0,4.0,8600.0,Under Construction,1500.0,1.29,Sector 93,4,0
8767,3.0,2.0,3.0,8235.0,Under Construction,1190.0,0.98,Sector 92,4,0
8768,2.0,2.0,2.0,7920.0,Under Construction,1010.0,0.8,Sector 92,4,0
8769,3.0,3.0,3.0,8666.0,Under Construction,1500.0,1.3,Sector 93,4,0
8770,4.0,4.0,3.0,12037.037037037036,0-1,2700.0,3.25,Sector 56,3,0
8771,4.0,4.0,3.0,10370.37037037037,0-1,2700.0,2.8,Sector 56,3,0
8772,8.0,9.0,3.0,21604.938271604937,5-10,3240.0,7.0,Sector 56,3,1
8773,3.0,3.0,2.0,9047.0,1-5,2100.0,1.9,Sector 40,3,0
8774,3.0,3.0,3.0,14516.0,1-5,2225.0,2.25,Sector 113 Gurgaon,4,1
8775,4.0,5.0,2.0,13333.0,0-1,2700.0,3.6,Sushant Lok Phase 1,3,1
8776,2.0,2.0,3.0,5800.0,10+,1250.0,0.725,Gwal Pahari,2,1
8777,4.0,4.0,4.0,14814.0,Under Construction,3375.0,5.0,Sector 106,0,0
8778,2.0,2.0,3.0,10513.0,0-1,1227.0,1.29,Sector 70A,4,0
8779,3.0,3.0,2.0,10046.0,1-5,2150.0,2.16,Sector 40,3,0
8780,3.0,3.0,2.0,10000.0,1-5,2100.0,2.1,Sector 40,3,0
8781,3.0,3.0,3.0,9597.0,1-5,1615.0,1.55,Sector 110 A,3,1
8782,2.0,2.0,3.0,11673.0,1-5,822.0,0.6,Sohna,4,0
8784,3.0,3.0,4.0,6000.0,Under Construction,1750.0,1.05,Sector 89 A,4,0
8785,3.0,5.0,4.0,9709.0,Under Construction,3090.0,3.0,Sector 22,6,0
8786,4.0,6.0,4.0,10567.0,Under Construction,3975.0,4.2,Sector 22,6,0
8787,3.0,3.0,3.0,5946.0,Under Construction,1850.0,1.1,Sector 85,4,0
8788,2.0,2.0,3.0,11250.0,Under Construction,1433.0,1.61,Sector 65,5,1
8789,2.0,2.0,4.0,5741.0,0-1,1463.0,0.84,Sector 88A,2,0
8790,3.0,2.0,4.0,5630.0,Under Construction,1550.0,0.8725,Sector 99A,6,1
8791,3.0,3.0,4.0,6187.0,Under Construction,1689.0,1.04,Sector 104,5,1
8792,2.0,2.0,2.0,3789.0,1-5,950.0,0.36,Sohna,4,0
8793,2.0,2.0,3.0,7529.0,1-5,584.0,0.44,Sohna,3,0
8794,2.0,2.0,3.0,7400.0,Under Construction,1262.0,0.9339,Sector 70A,4,0
8795,3.0,3.0,4.0,8781.0,Under Construction,2050.0,1.8,Sector 63,3,1
8796,3.0,4.0,4.0,5877.0,0-1,2001.0,1.18,Sector 88A,4,0
8797,3.0,4.0,4.0,5966.0,0-1,3185.0,1.9,Sector 81,4,0
8798,3.0,3.0,3.0,6930.0,Under Construction,2078.0,1.44,Sector 3,5,1
8799,3.0,3.0,2.0,5000.0,0-1,2000.0,1.0,Sector 84,4,0
8800,4.0,4.0,4.0,8162.0,Under Construction,2720.0,2.22,Sector 106,5,1
8801,3.0,3.0,2.0,5000.0,0-1,2000.0,1.0,Sector 84,5,1
8802,3.0,4.0,3.0,7400.0,Under Construction,2475.0,1.83,Sector 70A,4,0
8803,3.0,4.0,4.0,8000.0,5-10,2250.0,1.8,Sector 52,2,1
8804,2.0,2.0,4.0,11055.0,Under Construction,1385.0,1.1,Sector-33 Sohna,4,0
8805,4.0,4.0,3.0,13777.777777777776,0-1,2250.0,3.1,Suncity,3,0
8806,4.0,4.0,3.0,13687.600644122384,0-1,2484.0,3.4,Suncity,3,1
8807,4.0,4.0,2.0,14090.177133655394,0-1,2484.0,3.5,Suncity,3,0
8808,4.0,4.0,3.0,10802.469135802468,0-1,3240.0,3.5,Sector 43,3,1
8809,4.0,4.0,4.0,7450.0,10+,1812.0,1.35,Valley View Estate,2,1
8810,3.0,3.0,3.0,5200.0,10+,1750.0,0.91,Valley View Estate,2,1
8811,4.0,4.0,4.0,7136.0,10+,2200.0,1.57,Valley View Estate,2,1
8812,3.0,3.0,3.0,5917.0,10+,1580.0,0.935,Valley View Estate,2,1
8813,2.0,2.0,3.0,6000.0,10+,1250.0,0.75,Valley View Estate,2,1
8814,3.0,3.0,3.0,11851.851851851852,1-5,3375.0,4.0,DLF Phase 1,1,1
8815,2.0,3.0,3.0,8571.0,1-5,1750.0,1.5,Sector 109,4,1
8816,3.0,4.0,4.0,12931.0,Under Construction,2122.0,1.65,Sohna,2,0
8817,1.0,1.0,1.0,3660.0,1-5,560.0,0.205,Sohna,4,1
8818,4.0,4.0,4.0,6819.0,5-10,2273.0,1.55,Valley View Estate,2,1
8819,2.0,2.0,2.0,5920.0,5-10,929.0,0.55,Valley View Estate,2,0
8820,4.0,4.0,4.0,13000.0,Under Construction,3600.0,4.68,Sector 77,1,0
8821,3.0,4.0,4.0,15084.0,Under Construction,2002.0,3.02,Sector 106,5,0
8822,3.0,4.0,3.0,4723.0,Under Construction,1800.0,0.85,Sector 37D,3,1
8823,4.0,6.0,4.0,6340.0,0-1,3470.0,2.2,Sector 81,4,0
