PREFERENCE,PROPERTY_TYPE,BEDROOM_NUM,BATHROOM_NUM,BALCONY_NUM,PRICE_PER_UNIT_AREA,FURNISH,AGE,FLOOR_NUM,SUPERBUILTUP_SQFT,PRICE,SOCIETY_NAME,LOCALITY_WO_CITY,FEATURES_LIST,stories,nearby_facilities
S,Independent/Builder Floor,3.0,3.0,3.0,9117.0,Semi-furnished,0-1,1.0,1700.0,1.55,Vipul World,Sector 48,"['Park', 'Piped-gas', 'Visitor Parking']",single,"['Park', 'Railway', 'Bank/ATM', 'School/College', 'Hospital']"
S,Residential Apartment,3.0,3.0,2.0,15666.0,Semi-furnished,10+,8.0,1550.0,2.35,DLF Regency Park 2,DLF Phase 4,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Residential Apartment,2.0,2.0,4.0,11936.0,Semi-furnished,1-5,0.0,1508.0,1.6,M3M Escala,Sector 70A,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center']",single,"['School/College', 'Airport']"
S,Residential Apartment,3.0,2.0,2.0,17333.0,Unfurnished,10+,5.0,1680.0,2.6,DLF Regency Park 2,DLF Phase 4,"['Security / Fire Alarm', 'Intercom Facility', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Residential Apartment,4.0,5.0,4.0,18292.0,Semi-furnished,10+,25.0,4100.0,7.5,DLF Windsor Court,DLF Phase 4,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Residential Apartment,4.0,3.0,3.0,9509.0,Semi-furnished,0-1,12.0,1998.0,1.9,BPTP Terra,Sector 37D,"['Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Park', 'Visitor Parking']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,3.0,16962.0,Semi-furnished,0-1,4.0,2588.0,4.39,Emaar Digihomes,Sector 62,"['Centrally Air Conditioned', 'Security / Fire Alarm', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,2.0,11280.0,Semi-furnished,1-5,1.0,1700.0,1.78,Tulip Violet,Sector 69,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,4.0,16666.0,Semi-furnished,Under Construction,10.0,3000.0,3.5,ganga reality pure 84,Sector 84,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Park', 'Visitor Parking']",single,['Hospital']
S,Residential Apartment,3.0,2.0,3.0,11900.0,Semi-furnished,Under Construction,18.0,1000.0,1.19,SS Group Premium Luxury Floors,Sector 83,"['Feng Shui / Vaastu Compliant', 'Lift(s)', 'Swimming Pool', 'Park', 'Piped-gas', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",single,['Hospital']
S,Residential Apartment,3.0,4.0,2.0,7800.0,Semi-furnished,1-5,4.0,2120.0,1.65,Orris Aster Court Premier,Sector 85,"['Lift(s)', 'Maintenance Staff', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,3.0,10000.0,Semi-furnished,1-5,4.0,1877.0,1.8,BPTP Terra,Sector 37D,"['Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,4.0,14203.523912261777,Semi-furnished,1-5,4.0,2781.0,3.95,Ambience Creacions,Sector 22,"['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Piped-gas', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Park', 'Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,2.0,7800.0,Semi-furnished,1-5,4.0,2120.0,1.65,Orris Aster Court Premier,Sector 85,"['Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM']",single,"['Park', 'Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,3.0,10245.0,Semi-furnished,1-5,4.0,1832.0,1.8,BPTP Terra,Sector 37D,"['Lift(s)', 'Maintenance Staff', 'Near Bank', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,3.0,3.0,1.0,6428.0,Semi-furnished,0-1,2.0,2100.0,1.35,,Sector 2,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Park', 'Hospital']"
S,Independent House/Villa,5.0,5.0,3.0,14545.454545454546,Semi-furnished,10+,2.0,4950.0,7.2,,Sector 17,[],multi,"['Bank/ATM', 'Metro', 'Park', 'Hospital']"
S,Residential Apartment,3.0,4.0,2.0,10588.0,Semi-furnished,1-5,3.0,2550.0,2.7,Adani M2K Oyster Grande,Sector 102,"['Security / Fire Alarm', 'Power Back-up', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,1.0,10033.0,Semi-furnished,0-1,9.0,598.0,0.6,Pyramid Urban,Sector 67A,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Park', 'Security Personnel', 'Shopping Centre', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Park', 'School/College']"
S,Independent/Builder Floor,3.0,3.0,2.0,12250.0,Semi-furnished,0-1,2.0,2000.0,2.45,,Sector 46,"['Feng Shui / Vaastu Compliant', 'Lift(s)', 'Water Storage', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Bank/ATM', 'Hospital']"
S,Independent/Builder Floor,3.0,3.0,1.0,11111.111111111111,Semi-furnished,0-1,0.0,1800.0,2.0,,Malibu Town,[],single,"['Bank/ATM', 'Hospital']"
S,Independent/Builder Floor,3.0,3.0,2.0,11455.93869731801,Furnished,0-1,0.0,2610.0,2.99,,Mayfield Garden,[],single,"['Bank/ATM', 'Park', 'Hospital']"
S,Independent/Builder Floor,4.0,4.0,3.0,14403.29218106996,Furnished,Under Construction,1.0,2430.0,3.5,DLF Builder Floors,DLF Phase 2,"['Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking']",single,"['Metro', 'Airport']"
S,Independent/Builder Floor,3.0,3.0,2.0,8333.0,Semi-furnished,Under Construction,1.0,1800.0,1.5,Signature Global City 92,Sector 92,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,1.0,1.0,1.0,10588.0,Furnished,Under Construction,10.0,1210.0,1.27,M3M Paragon 57,Sector 57,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Security Personnel', 'Club house / Community Center']",single,"['Bank/ATM', 'Park', 'Hospital']"
S,Independent House/Villa,5.0,5.0,3.0,25436.850254368503,Semi-furnished,5-10,2.0,4521.0,11.5,Vipul Tatvam Villa,Sector 48,"['Maintenance Staff', 'Park']",multi,"['Bank/ATM', 'Park', 'School/College']"
S,Independent/Builder Floor,4.0,4.0,4.0,11562.0,Furnished,0-1,1.0,2367.0,1.85,,Sector 10A,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Lift(s)', 'Water Storage', 'Visitor Parking', 'Park', 'Security Personnel', 'Rain Water Harvesting']",single,['Hospital']
S,Residential Apartment,3.0,2.0,2.0,10223.0,Semi-furnished,Under Construction,5.0,1389.0,1.42,Hero Homes,Sector 104,"['Intercom Facility', 'Lift(s)']",single,"['Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Independent/Builder Floor,3.0,3.0,3.0,6111.0,Semi-furnished,0-1,0.0,1800.0,1.35,Vatika Independent Floors,Sector 82,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",single,"['School/College', 'Hospital']"
S,Independent/Builder Floor,3.0,3.0,0.0,4074.074074074074,Unfurnished,0-1,0.0,2700.0,1.1,Vatika Iris Floors,Sector 82,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",single,"['School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,2.0,2.0,2.0,6001.0,Unfurnished,0-1,2.0,1133.0,0.68,Vatika Iris Floors,Sector 82,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",single,"['School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,3.0,3.0,2.0,3796.296296296296,Unfurnished,0-1,1.0,2160.0,0.82,Vatika Primrose Floors,Sector 82,"['Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Park', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Independent/Builder Floor,4.0,4.0,2.0,11875.0,Semi-furnished,0-1,3.0,2400.0,2.85,,Palam Vihar,"['Maintenance Staff', 'Swimming Pool', 'Park', 'Piped-gas', 'Visitor Parking', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'Hospital']"
S,Residential Apartment,3.0,4.0,2.0,10739.0,Semi-furnished,1-5,12.0,2095.0,2.25,ATS Kocoon,Sector 109,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Bank/ATM', 'School/College', 'Hospital', 'Airport']"
S,Independent House/Villa,3.0,3.0,2.0,24074.07407407408,Semi-furnished,5-10,3.0,540.0,1.3,,Rosewood City,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Security Personnel']",multi,"['Bank/ATM', 'Park', 'Hospital']"
S,Residential Apartment,4.0,5.0,4.0,15326.08695652174,Semi-furnished,Under Construction,21.0,1840.0,2.82,Godrej Air,Sector 85,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,3.0,10270.0,Semi-furnished,1-5,15.0,1480.0,1.52,Microtek Greenburg,Sector 86,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,2.0,2.0,2.0,7319.0,Furnished,1-5,2.0,931.0,0.68,,Sector 82,"['Water purifier', 'Centrally Air Conditioned', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",single,['Hospital']
S,Residential Apartment,2.0,2.0,1.0,7794.0,Semi-furnished,1-5,9.0,1360.0,1.06,Bestech Park View Ananda,Sector 81,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,4.0,7764.0,Semi-furnished,1-5,14.0,2125.0,1.65,Krrish Florence Estate,Sector 70,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Near Bank', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,3.0,10472.0,Semi-furnished,1-5,15.0,1480.0,1.55,Microtek Greenburg,Sector 86,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,3.0,8808.0,Semi-furnished,1-5,16.0,1930.0,1.7,DLF The Skycourt,Sector 86,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,4.0,5.0,2.0,10298.0,Semi-furnished,1-5,10.0,3185.0,3.28,Bestech Park View Grand Spa,Sector 81,"['Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,4.0,5.0,4.0,9050.0,Semi-furnished,1-5,8.0,2475.0,2.24,Bestech Park View Sanskruti,Sector 92,"['Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,4.0,5.0,4.0,9090.0,Furnished,1-5,8.0,2475.0,2.25,Bestech Park View Sanskruti,Sector 92,"['Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,3.0,10675.0,Semi-furnished,1-5,14.0,1480.0,1.58,Microtek Greenburg,Sector 86,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['School/College', 'Hospital', 'Airport']"
S,Residential Apartment,4.0,4.0,4.0,9032.0,Semi-furnished,1-5,15.0,2325.0,2.1,Bestech Park View Sanskruti,Sector 92,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,3.0,10135.0,Furnished,1-5,17.0,1480.0,1.5,Microtek Greenburg,Sector 86,"['Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,1.0,8102.0,Semi-furnished,0-1,8.0,1789.0,1.45,DLF Gardencity,Sector 91,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'Water purifier', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center']",single,"['School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,3.0,11174.0,Semi-furnished,1-5,8.0,2103.0,2.35,DLF The Ultima,Sector 81,"['Security / Fire Alarm', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,1.0,11507.0,Semi-furnished,1-5,9.0,2103.0,2.42,DLF The Ultima,Sector 81,"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,2.0,17475.0,Semi-furnished,Under Construction,2.0,1711.0,2.99,Sobha City,Sector 108,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
