,PREFERENCE,PROPERTY_TYPE,BEDROOM_NUM,BATHROOM_NUM,BALCONY_NUM,PRICE_PER_UNIT_AREA,FURNISH,AGE,FLOOR_NUM,TOTAL_FLOOR,SUPERBUILTUP_SQFT,PRICE,LOCALITY_WO_CITY,stories
2356,S,Independent/Builder Floor,3.0,2,3.0,6938.0,Unfurnished,0-1,2.0,4.0,1081.0,0.75,Sohna,single
2357,S,Residential Apartment,4.0,4,4.0,21176.0,Semi-furnished,1-5,0.0,2.0,1700.0,3.6,Sector 65,single
2358,S,Independent/Builder Floor,4.0,4,4.0,9444.444444444445,Semi-furnished,1-5,1.0,2.0,3600.0,3.4,Sector 65,single
2359,S,Independent House/Villa,4.0,4,3.0,31635.802469135804,Semi-furnished,10+,2.0,2.0,3240.0,10.25,Nirvana Country,multi
2360,S,Residential Apartment,3.0,3,4.0,15384.0,Semi-furnished,5-10,7.0,12.0,2080.0,3.2,Sector 60,single
2361,S,Residential Apartment,4.0,4,4.0,15189.0,Semi-furnished,1-5,2.0,5.0,1975.0,3.0,Sector 65,single
2362,S,Residential Apartment,4.0,4,4.0,20000.0,Semi-furnished,5-10,1.0,3.0,2000.0,3.4,Sector 65,single
2364,S,Independent/Builder Floor,2.0,2,2.0,6577.0,Semi-furnished,0-1,1.0,4.0,745.0,0.49,Sohna,single
2365,S,Independent/Builder Floor,2.0,2,1.0,7407.0,Semi-furnished,1-5,0.0,2.0,540.0,0.4,Sector 48,single
2366,S,Independent/Builder Floor,4.0,3,3.0,8571.0,Furnished,0-1,2.0,3.0,2100.0,1.8,Sector 70A,single
2367,S,Independent/Builder Floor,4.0,5,3.0,13333.0,Semi-furnished,1-5,4.0,4.0,3150.0,4.2,Palam Vihar,single
2368,S,Independent/Builder Floor,4.0,5,2.0,13533.0,Semi-furnished,0-1,4.0,4.0,4500.0,6.09,DLF Phase 1,single
2369,S,Independent/Builder Floor,4.0,5,2.0,12666.0,Semi-furnished,0-1,1.0,4.0,4500.0,5.7,DLF Phase 1,single
2370,S,Independent/Builder Floor,4.0,5,2.0,11952.0,Semi-furnished,0-1,2.0,4.0,4518.0,5.4,DLF Phase 1,single
2371,S,Independent/Builder Floor,4.0,5,2.0,14305.0,Semi-furnished,0-1,4.0,4.0,3600.0,5.15,DLF Phase 1,single
2372,S,Independent/Builder Floor,4.0,5,2.0,13750.0,Semi-furnished,0-1,1.0,4.0,3600.0,4.95,DLF Phase 1,single
2373,S,Independent/Builder Floor,4.0,5,2.0,13194.0,Semi-furnished,0-1,3.0,4.0,3600.0,4.75,DLF Phase 1,single
2374,S,Independent/Builder Floor,4.0,5,2.0,15185.0,Semi-furnished,0-1,4.0,4.0,2700.0,4.1,DLF Phase 1,single
2375,S,Independent/Builder Floor,4.0,4,2.0,13851.0,Semi-furnished,0-1,2.0,4.0,2700.0,3.74,DLF Phase 1,single
2376,S,Independent/Builder Floor,3.0,3,2.0,15432.0,Furnished,0-1,4.0,4.0,2430.0,3.75,DLF Phase 1,single
2377,S,Independent/Builder Floor,3.0,3,2.0,17948.0,Furnished,0-1,1.0,4.0,2430.0,3.5,DLF Phase 1,single
2378,S,Independent/Builder Floor,3.0,3,2.0,13374.0,Furnished,0-1,3.0,4.0,2430.0,3.25,DLF Phase 1,single
2379,S,Independent/Builder Floor,3.0,3,2.0,15277.0,Furnished,0-1,4.0,4.0,1800.0,2.75,DLF Phase 1,single
2380,S,Independent/Builder Floor,3.0,3,2.0,13888.0,Furnished,0-1,3.0,4.0,1800.0,2.5,DLF Phase 1,single
2381,S,Independent/Builder Floor,3.0,3,2.0,12500.0,Furnished,0-1,2.0,4.0,1800.0,2.25,DLF Phase 1,single
2382,S,Residential Apartment,3.0,3,2.0,16832.0,Semi-furnished,5-10,7.0,15.0,1408.0,2.37,DLF Phase 5,single
2383,S,Independent/Builder Floor,4.0,5,2.0,16860.0,Furnished,0-1,4.0,4.0,3618.0,6.1,DLF Phase 2,single
2385,S,Residential Apartment,4.0,5,4.0,16781.0,Furnished,Under Construction,8.0,34.0,3039.0,5.1,Sector 62,single
2386,S,Independent/Builder Floor,4.0,4,2.0,15789.0,Furnished,Under Construction,4.0,4.0,2430.0,3.0,DLF Phase 1,single
2387,S,Independent/Builder Floor,4.0,5,2.0,13819.0,Furnished,0-1,1.0,4.0,3618.0,5.0,DLF Phase 1,single
2388,S,Residential Apartment,3.0,3,2.0,17825.0,Unfurnished,Under Construction,22.0,24.0,1711.0,3.05,Sector 108,single
2389,S,Residential Apartment,3.0,3,4.0,15744.0,Unfurnished,1-5,5.0,14.0,1650.0,1.61,Sector 102,single
2390,S,Residential Apartment,2.0,2,2.0,4138.0,Unfurnished,5-10,7.0,16.0,1498.0,0.62,Sector 92,single
2391,S,Residential Apartment,3.0,3,4.0,8974.0,Semi-furnished,1-5,9.0,16.0,1950.0,1.75,Sector 83,single
2392,S,Residential Apartment,3.0,3,4.0,10309.0,Semi-furnished,0-1,8.0,11.0,2134.0,2.2,Sector-33 Sohna,single
2393,S,Residential Apartment,3.0,3,3.0,8496.0,Unfurnished,0-1,5.0,11.0,1789.0,1.52,Sector-33 Sohna,single
2394,S,Independent/Builder Floor,3.0,3,3.0,14492.0,Semi-furnished,1-5,2.0,2.0,1380.0,2.0,Sector 65,single
2395,S,Residential Apartment,3.0,3,2.0,9502.0,Semi-furnished,0-1,8.0,11.0,1789.0,1.7,Sector-33 Sohna,single
2396,S,Independent/Builder Floor,4.0,4,4.0,8024.691358024691,Semi-furnished,0-1,2.0,4.0,3240.0,2.6,Sector 48,single
2397,S,Residential Apartment,2.0,2,1.0,9600.0,Semi-furnished,1-5,12.0,13.0,500.0,0.48,Sector 86,single
2398,S,Residential Apartment,3.0,5,3.0,9299.0,Semi-furnished,0-1,5.0,20.0,1997.0,1.46,Sector 99A,single
2399,S,Residential Apartment,3.0,2,2.0,8999.0,Semi-furnished,Under Construction,14.0,35.0,1389.0,1.25,Sector 104,single
2400,S,Residential Apartment,4.0,5,3.0,10882.0,Semi-furnished,5-10,7.0,15.0,3400.0,3.7,Sector 110,single
2401,S,Residential Apartment,2.0,2,4.0,7581.0,,0-1,5.0,24.0,1385.0,1.05,Sector 106,single
2402,S,Residential Apartment,2.0,2,2.0,8784.0,Semi-furnished,5-10,6.0,14.0,1366.0,1.2,Sector 107,single
2403,S,Residential Apartment,3.0,3,4.0,10252.0,Semi-furnished,10+,8.0,13.0,1863.0,1.92,Sector 50,single
2404,S,Independent House/Villa,5.0,7,4.0,22133.68747233289,Unfurnished,1-5,3.0,3.0,4518.0,10.0,Sector 33,multi
2405,S,Residential Apartment,3.0,3,3.0,9841.0,Unfurnished,Under Construction,3.0,32.0,1829.0,1.8,Sector 85,single
2406,S,Independent House/Villa,2.0,2,2.0,14351.851851851852,Semi-furnished,5-10,1.0,1.0,1080.0,1.55,New Colony,single
2407,S,Residential Apartment,3.0,2,3.0,7931.0,Semi-furnished,1-5,5.0,8.0,1740.0,1.15,Sector 83,single
2408,S,Residential Apartment,3.0,2,3.0,11111.0,,Under Construction,24.0,32.0,1800.0,2.0,Sector 85,single
2409,S,Residential Apartment,3.0,3,2.0,9841.0,Unfurnished,Under Construction,3.0,32.0,1829.0,1.8,Sector 85,single
2410,S,Residential Apartment,2.0,2,4.0,7720.0,Semi-furnished,1-5,14.0,15.0,1360.0,1.05,Sector 81,single
2411,S,Residential Apartment,4.0,4,3.0,8048.0,Semi-furnished,Under Construction,5.0,38.0,4038.0,3.25,Sector 76,single
2412,S,Residential Apartment,4.0,4,3.0,10497.416020671835,Semi-furnished,0-1,2.0,4.0,3096.0,3.25,Sector 63A,single
2413,S,Independent/Builder Floor,4.0,4,2.0,11419.753086419752,Furnished,0-1,4.0,4.0,3240.0,3.7,Sector 50,single
2414,S,Independent/Builder Floor,4.0,4,2.0,8444.444444444445,Furnished,0-1,4.0,4.0,4500.0,3.8,Sector 48,single
2415,S,Independent/Builder Floor,3.0,3,2.0,9548.611111111111,Semi-furnished,0-1,4.0,4.0,1728.0,1.65,Sector 48,single
2416,S,Independent/Builder Floor,4.0,4,3.0,7870.37037037037,Semi-furnished,0-1,4.0,4.0,2160.0,1.7,Sector 48,single
2417,S,Independent/Builder Floor,4.0,4,2.0,10539.478385137549,Furnished,0-1,4.0,4.0,2799.0,2.95,Uppals Southend,single
2418,S,Independent/Builder Floor,3.0,3,2.0,9941.520467836257,Semi-furnished,0-1,1.0,4.0,1710.0,1.7,Uppals Southend,single
2419,S,Independent/Builder Floor,4.0,3,2.0,10185.185185185184,Furnished,0-1,4.0,4.0,2160.0,2.2,Sector 63A,single
2420,S,Independent/Builder Floor,4.0,4,4.0,10058.479532163743,Furnished,0-1,3.0,4.0,4275.0,4.3,Sector 63A,single
2421,S,Independent/Builder Floor,4.0,4,3.0,10784.313725490196,Furnished,0-1,3.0,4.0,3060.0,3.3,Sector 63A,single
2422,S,Independent/Builder Floor,4.0,4,3.0,23157.0,Furnished,0-1,3.0,4.0,1900.0,4.4,Sector 63A,single
2423,S,Independent/Builder Floor,3.0,3,2.0,18246.0,Furnished,0-1,3.0,4.0,2236.0,4.08,Sector 63A,single
2424,S,Independent/Builder Floor,4.0,4,3.0,10558.804418453541,Semi-furnished,0-1,1.0,4.0,3078.0,3.25,Sector 63A,single
2425,S,Independent/Builder Floor,4.0,4,3.0,12121.212121212122,Semi-furnished,0-1,0.0,4.0,2475.0,3.0,South City 1,single
2426,S,Residential Apartment,4.0,5,2.0,10518.0,Semi-furnished,1-5,3.0,29.0,3185.0,3.35,Sector 81,single
2427,S,Residential Apartment,4.0,4,4.0,8352.0,Semi-furnished,1-5,24.0,29.0,2215.0,1.85,Sector 90,single
2428,S,Residential Apartment,2.0,2,3.0,10472.0,Semi-furnished,1-5,3.0,21.0,1480.0,1.55,Sector 86,single
2429,S,Residential Apartment,4.0,5,2.0,10204.0,Semi-furnished,1-5,20.0,29.0,3185.0,3.25,Sector 81,single
2430,S,Residential Apartment,4.0,4,4.0,8352.0,Semi-furnished,1-5,16.0,29.0,2215.0,1.85,Sector 90,single
2431,S,Residential Apartment,3.0,5,3.0,28481.0,Semi-furnished,1-5,1.0,27.0,2686.0,7.65,Sector 54,single
2432,S,Residential Apartment,3.0,5,3.0,29225.61429635145,Semi-furnished,1-5,1.0,36.0,2686.0,7.85,Sector 54,single
2433,S,Residential Apartment,4.0,5,3.0,30829.999999999996,Semi-furnished,1-5,27.0,38.0,4022.0,12.399826,Sector 54,single
2439,S,Residential Apartment,3.0,4,4.0,15795.0,Semi-furnished,Under Construction,28.0,36.0,1665.0,2.63,Sector 113 Gurgaon ,single
2440,S,Residential Apartment,3.0,3,2.0,12017.0,Semi-furnished,Under Construction,1.0,4.0,1672.0,1.92,Sector 76,single
2441,S,Independent/Builder Floor,3.0,3,2.0,10300.0,Semi-furnished,Under Construction,2.0,4.0,1672.0,1.72,Sector 76,single
2442,S,Residential Apartment,3.0,4,4.0,12500.0,Semi-furnished,5-10,11.0,18.0,2293.0,2.25,Sector 57,single
2443,S,Residential Apartment,3.0,3,2.0,18462.0,Semi-furnished,1-5,16.0,40.0,2979.0,5.0,Sector 65,single
2444,S,Independent/Builder Floor,4.0,4,2.0,7962.962962962963,Unfurnished,1-5,2.0,4.0,3240.0,2.58,Palam Vihar,single
2447,S,Independent House/Villa,3.0,3,2.0,23456.79012345679,Semi-furnished,10+,3.0,3.0,1620.0,3.8,Sushant Lok Phase 3,multi
2448,S,Independent/Builder Floor,4.0,4,4.0,10555.555555555555,Semi-furnished,0-1,3.0,4.0,2700.0,2.85,C Block Sushant Lok Phase 1,single
2450,S,Residential Apartment,3.0,5,4.0,13883.0,Semi-furnished,0-1,8.0,20.0,3090.0,4.29,Sector 22,single
2451,S,Residential Apartment,3.0,4,3.0,10000.0,Semi-furnished,1-5,9.0,19.0,1929.0,1.7,Sector 86,single
2452,S,Independent/Builder Floor,4.0,4,4.0,10454.0,Semi-furnished,1-5,2.0,4.0,2200.0,2.3,Sector 52,single
2453,S,Residential Apartment,3.0,3,4.0,6753.0,Unfurnished,Under Construction,6.0,19.0,1762.0,1.19,Sector 103,single
2454,S,Independent/Builder Floor,4.0,4,4.0,13541.0,Semi-furnished,1-5,2.0,4.0,2400.0,3.25,Sector 47,single
2455,S,Independent/Builder Floor,4.0,4,4.0,12500.0,Semi-furnished,1-5,4.0,4.0,2800.0,3.5,Sector 47,single
2456,S,Residential Apartment,3.0,3,3.0,17200.0,Furnished,Under Construction,1.0,32.0,2122.0,3.65,Sector 62,single
2457,S,Independent/Builder Floor,4.0,4,4.0,13181.0,Semi-furnished,1-5,4.0,4.0,2200.0,2.9,Sector 52,single
2458,S,Residential Apartment,4.0,4,4.0,12883.0,Semi-furnished,1-5,8.0,29.0,2872.0,3.7,Sector 81,single
2459,S,Independent/Builder Floor,3.0,3,2.0,12068.0,Semi-furnished,1-5,0.0,3.0,1450.0,1.75,Sector 52,single
2460,S,Independent/Builder Floor,4.0,4,4.0,11000.0,Semi-furnished,1-5,3.0,4.0,3000.0,3.3,Sector 45,single
2461,S,Independent/Builder Floor,4.0,4,4.0,14285.0,Semi-furnished,1-5,4.0,4.0,3500.0,5.0,Sector 45,single
2462,S,Independent/Builder Floor,4.0,4,4.0,12857.0,Semi-furnished,1-5,1.0,4.0,3500.0,4.5,Sector 45,single
2463,S,Residential Apartment,3.0,3,3.0,13181.0,Furnished,Under Construction,16.0,32.0,2200.0,2.9,Sector 76,single
2464,S,Residential Apartment,3.0,3,3.0,13204.0,Furnished,Under Construction,11.0,31.0,2200.0,2.9,Sector 76,single
2465,S,Residential Apartment,3.0,4,4.0,8047.0,Semi-furnished,1-5,2.0,14.0,2361.0,1.9,Sector 107,single
2466,S,Independent/Builder Floor,3.0,3,3.0,7407.407407407408,Semi-furnished,1-5,0.0,3.0,2160.0,1.6,Sushant Lok Phase 3,single
2467,S,Residential Apartment,3.0,4,4.0,11854.0,Semi-furnished,1-5,12.0,29.0,2092.0,2.6,Sector 81,single
2468,S,Residential Apartment,4.0,4,4.0,13405.0,Semi-furnished,1-5,11.0,21.0,2872.0,3.85,Sector 81,single
2469,S,Residential Apartment,4.0,4,4.0,18097.0,Semi-furnished,Under Construction,4.0,24.0,2434.0,4.41,Sector 108,single
2470,S,Residential Apartment,4.0,5,3.0,11029.0,Semi-furnished,1-5,5.0,21.0,3400.0,3.75,Sector 110,single
2471,S,Residential Apartment,3.0,3,3.0,13868.0,Semi-furnished,Under Construction,8.0,18.0,2230.0,2.8,Sector 15,single
2472,S,Residential Apartment,3.0,3,1.0,8553.0,Semi-furnished,1-5,8.0,19.0,1929.0,1.65,Sector 86,single
2473,S,Residential Apartment,3.0,4,4.0,10065.0,Semi-furnished,1-5,12.0,21.0,2285.0,2.3,Sector 86,single
2474,S,Residential Apartment,3.0,4,4.0,9762.0,Semi-furnished,1-5,10.0,21.0,1895.0,1.85,Sector 86,single
2475,S,Residential Apartment,2.0,2,3.0,9121.0,Semi-furnished,1-5,6.0,21.0,1480.0,1.35,Sector 86,single
2476,S,Residential Apartment,4.0,5,4.0,8971.0,Semi-furnished,0-1,6.0,19.0,2675.0,2.4,Sector 79,single
2477,S,Residential Apartment,3.0,4,4.0,8976.0,Semi-furnished,0-1,12.0,19.0,2150.0,1.93,Sector 79,single
2478,S,Residential Apartment,3.0,3,4.0,8684.0,Unfurnished,1-5,7.0,19.0,2015.0,1.75,Sector 79,single
2479,S,Residential Apartment,3.0,3,4.0,8536.0,Semi-furnished,1-5,5.0,19.0,2050.0,1.8,Sector 79,single
2480,S,Residential Apartment,4.0,4,4.0,11590.0,Semi-furnished,0-1,2.0,40.0,4400.0,5.1,Sector 72,single
2481,S,Residential Apartment,4.0,4,4.0,12290.0,Semi-furnished,1-5,6.0,21.0,2864.0,3.52,Sector 81,single
2482,S,Independent/Builder Floor,3.0,3,2.0,9928.0,Semi-furnished,1-5,2.0,3.0,1400.0,1.39,Sector 57,single
2483,S,Residential Apartment,4.0,4,4.0,12395.0,Semi-furnished,1-5,22.0,29.0,2864.0,3.55,Sector 81,single
2484,S,Residential Apartment,3.0,4,4.0,11364.0,Semi-furnished,1-5,11.0,30.0,2103.0,2.39,Sector 81,single
2485,S,Residential Apartment,3.0,4,4.0,11174.0,Semi-furnished,1-5,18.0,30.0,2103.0,2.35,Sector 81,single
2486,S,Independent House/Villa,6.0,6,2.0,21123.785382340517,Semi-furnished,5-10,2.0,2.0,2367.0,5.0,Sector 40,multi
2490,S,Residential Apartment,4.0,4,4.0,20000.0,Unfurnished,Under Construction,28.0,33.0,3395.0,7.0,Sector 59,single
2491,S,Residential Apartment,4.0,3,2.0,19653.0,Semi-furnished,Under Construction,28.0,33.0,2595.0,5.1,Sector 59,single
2492,S,Residential Apartment,4.0,5,2.0,27358.0,Semi-furnished,Under Construction,25.0,33.0,2650.0,7.25,Sector 59,single
2493,S,Residential Apartment,3.0,2,2.0,15832.0,Unfurnished,0-1,6.0,25.0,1579.0,2.5,Sector 113 Gurgaon ,single
2494,S,Independent/Builder Floor,4.0,4,4.0,13333.0,Unfurnished,0-1,2.0,4.0,1500.0,2.0,Sector 67A,single
2495,S,Residential Apartment,3.0,3,4.0,22551.0,Unfurnished,1-5,6.0,17.0,2838.0,6.4,Sector 48,single
2496,S,Independent/Builder Floor,3.0,3,4.0,25000.0,Semi-furnished,Under Construction,35.0,35.0,2800.0,7.0,Sector 53,single
2497,S,Residential Apartment,4.0,4,4.0,19090.0,Semi-furnished,Under Construction,11.0,30.0,2750.0,5.25,Sector 61,single
2498,S,Residential Apartment,3.0,3,4.0,19499.0,Semi-furnished,Under Construction,30.0,33.0,2595.0,5.06,Sector 59,single
2502,S,Residential Apartment,3.0,5,3.0,17813.0,Semi-furnished,1-5,15.0,18.0,2470.0,4.4,Sector 47,single
2503,S,Residential Apartment,4.0,5,4.0,12104.0,Semi-furnished,1-5,10.0,14.0,2685.0,3.25,Sector 67,single
2504,S,Residential Apartment,5.0,5,4.0,20618.0,Semi-furnished,1-5,3.0,27.0,4850.0,10.0,Sector 62,single
2506,S,Residential Apartment,4.0,4,3.0,20689.0,Semi-furnished,0-1,19.0,30.0,3625.0,7.5,Sector 59,single
2507,S,Residential Apartment,3.0,6,4.0,19765.0,Semi-furnished,0-1,9.0,30.0,2985.0,5.9,Sector 59,single
2508,S,Residential Apartment,4.0,4,4.0,13211.0,Semi-furnished,5-10,11.0,14.0,2195.0,2.9,Sector 48,single
2509,S,Residential Apartment,3.0,3,2.0,13509.0,Semi-furnished,Under Construction,22.0,48.0,1932.0,2.61,Sector 65,single
2510,S,Residential Apartment,3.0,3,4.0,17994.0,Semi-furnished,1-5,22.0,40.0,2962.0,5.33,Sector 65,single
2511,S,Independent/Builder Floor,4.0,5,2.0,15714.0,Semi-furnished,0-1,1.0,4.0,4500.0,5.5,DLF Phase 1,single
2512,S,Independent/Builder Floor,5.0,6,3.0,20555.0,Semi-furnished,0-1,4.0,4.0,4500.0,9.25,DLF Phase 2,single
2513,S,Independent/Builder Floor,3.0,4,3.0,10416.666666666666,Semi-furnished,1-5,1.0,2.0,3600.0,3.75,DLF Phase 2,single
2514,S,Independent/Builder Floor,4.0,5,2.0,12500.0,Semi-furnished,0-1,1.0,4.0,3600.0,4.5,DLF Phase 2,single
2515,S,Residential Apartment,2.0,2,3.0,5867.0,Furnished,1-5,8.0,14.0,1534.0,0.9,Sector 107,single
2516,S,Independent/Builder Floor,4.0,4,2.0,8866.0,Semi-furnished,5-10,0.0,2.0,4500.0,3.99,Nirvana Country,single
2517,S,Residential Apartment,4.0,5,4.0,11959.0,Semi-furnished,5-10,5.0,14.0,2383.0,2.85,Sector 49,single
2518,S,Residential Apartment,4.0,5,4.0,14477.0,Semi-furnished,5-10,12.0,18.0,2939.0,4.26,Nirvana Country,single
2519,S,Residential Apartment,4.0,4,3.0,11111.111111111111,Semi-furnished,0-1,1.0,3.0,3600.0,4.0,Sector 65,single
2520,S,Residential Apartment,4.0,4,4.0,7625.0,Semi-furnished,1-5,11.0,13.0,2754.0,2.1,Sector 49,single
2521,S,Residential Apartment,3.0,3,4.0,9870.0,Semi-furnished,1-5,7.0,13.0,1773.0,1.75,Sector 49,single
2522,S,Residential Apartment,3.0,3,3.0,9230.0,Semi-furnished,0-1,11.0,18.0,1950.0,1.8,Sector 70,single
2523,S,Residential Apartment,3.0,2,3.0,11764.0,Semi-furnished,5-10,4.0,18.0,1785.0,2.25,Sector 59,single
2526,S,Residential Apartment,3.0,3,2.0,13395.0,Semi-furnished,Under Construction,9.0,23.0,1875.0,1.87,Sector 103,single
2527,S,Residential Apartment,3.0,3,3.0,13442.0,Semi-furnished,0-1,9.0,20.0,1997.0,1.64,Sector 99A,single
2529,S,Residential Apartment,4.0,4,4.0,10965.0,Semi-furnished,Under Construction,12.0,32.0,2599.0,2.85,Sector 85,single
2531,S,Residential Apartment,3.0,4,3.0,12008.0,Unfurnished,1-5,8.0,27.0,2290.0,2.75,Sector 104,single
2532,S,Independent House/Villa,3.0,2,1.0,9535.655058043118,Semi-furnished,1-5,1.0,1.0,1206.0,1.15,Rattan Garden,single
2533,S,Independent/Builder Floor,3.0,3,2.0,9136.0,Semi-furnished,0-1,3.0,4.0,1390.0,1.27,Sector 48,single
2534,S,Independent/Builder Floor,3.0,3,2.0,8918.0,Semi-furnished,0-1,2.0,4.0,1850.0,1.65,Sector 4,single
2535,S,Residential Apartment,3.0,3,3.0,5798.0,,Under Construction,14.0,24.0,2035.0,1.18,Sector 37C,single
2536,S,Residential Apartment,5.0,5,4.0,13968.0,Semi-furnished,Under Construction,15.0,33.0,4095.0,5.72,Sector 106,single
2537,S,Residential Apartment,3.0,3,3.0,6005.0,Unfurnished,0-1,11.0,24.0,1815.0,1.09,Sector 37C,single
2538,S,Residential Apartment,3.0,3,3.0,9757.0,Unfurnished,0-1,8.0,23.0,1691.0,1.65,Sector 37D,single
2539,S,Residential Apartment,4.0,4,3.0,14000.0,Semi-furnished,0-1,6.0,12.0,2500.0,3.5,Sector 66,single
2540,S,Residential Apartment,4.0,3,3.0,16739.0,Semi-furnished,10+,14.0,15.0,2969.0,4.97,DLF Phase 2,single
2542,S,Residential Apartment,2.0,2,1.0,5166.0,Semi-furnished,1-5,7.0,14.0,1200.0,0.62,Sector 67A,single
2545,S,Residential Apartment,5.0,5,4.0,20296.0,Semi-furnished,1-5,2.0,27.0,4927.0,10.0,Sector 62,single
2546,S,Residential Apartment,3.0,4,4.0,17507.0,Semi-furnished,1-5,11.0,12.0,3844.0,6.73,Sector 65,single
2548,S,Residential Apartment,4.0,6,3.0,25773.0,Semi-furnished,1-5,0.0,17.0,3880.0,10.0,Sector 48,single
2549,S,Residential Apartment,4.0,5,4.0,13333.0,Semi-furnished,1-5,2.0,4.0,4500.0,6.0,Sector 72,single
2550,S,Residential Apartment,4.0,5,4.0,24691.35802469136,Semi-furnished,5-10,0.0,2.0,3240.0,8.0,Sector 48,single
2551,S,Residential Apartment,4.0,5,4.0,9292.0,Semi-furnished,1-5,12.0,19.0,2475.0,2.3,Sector 92,single
2552,S,Residential Apartment,4.0,5,4.0,9090.0,Semi-furnished,1-5,9.0,19.0,2475.0,2.25,Sector 92,single
2553,S,Residential Apartment,2.0,2,2.0,15793.0,Semi-furnished,Under Construction,10.0,35.0,1099.0,1.08,Sector 104,single
2554,S,Residential Apartment,3.0,3,4.0,8287.0,,0-1,11.0,20.0,2015.0,1.74,Sector 79,single
2555,S,Independent/Builder Floor,3.0,3,3.0,8640.0,Semi-furnished,Under Construction,2.0,4.0,1250.0,1.08,Sector 37D,single
2556,S,Residential Apartment,4.0,4,4.0,7427.0,Semi-furnished,5-10,12.0,22.0,2356.0,1.75,Sector 86,single
2557,S,Residential Apartment,4.0,4,4.0,6281.0,Unfurnished,1-5,21.0,22.0,2356.0,1.8,Sector 86,single
2558,S,Residential Apartment,3.0,4,4.0,13644.0,Semi-furnished,1-5,7.0,18.0,2895.0,3.95,Sector 53,single
2559,S,Residential Apartment,4.0,5,4.0,14749.0,Semi-furnished,1-5,2.0,18.0,3390.0,5.0,Sector 53,single
2560,S,Residential Apartment,2.0,2,3.0,4545.0,Unfurnished,5-10,7.0,9.0,1100.0,0.5,Sector 1 Imt Manesar,single
2561,S,Residential Apartment,3.0,2,2.0,4000.0,Unfurnished,5-10,6.0,9.0,1500.0,0.6,Sector 1 Imt Manesar,single
2562,S,Independent House/Villa,4.0,3,2.0,16506.101477199743,Semi-furnished,5-10,2.0,2.0,1557.0,2.57,Palam Vihar,multi
2564,S,Independent House/Villa,5.0,5,2.0,16239.31623931624,Semi-furnished,5-10,2.0,2.0,4680.0,7.6,Palam Vihar,multi
2565,S,Independent House/Villa,4.0,3,2.0,18304.431599229287,Semi-furnished,5-10,3.0,3.0,1557.0,2.85,Palam Vihar,multi
2566,S,Independent House/Villa,4.0,4,2.0,20987.654320987655,Semi-furnished,5-10,2.0,2.0,2430.0,5.1,Palam Vihar,multi
2567,S,Independent House/Villa,3.0,3,1.0,17983.30122029544,Semi-furnished,5-10,2.0,2.0,1557.0,2.8,Palam Vihar,multi
2568,S,Residential Apartment,3.0,3,2.0,15942.0,,1-5,2.0,12.0,2070.0,3.3,Sector 60,single
2569,S,Residential Apartment,4.0,5,3.0,16071.0,Semi-furnished,1-5,32.0,40.0,2800.0,4.5,Sector 60,single
2570,S,Residential Apartment,3.0,4,3.0,9200.0,Semi-furnished,0-1,5.0,14.0,2025.0,1.86,Sector 102,single
2571,S,Residential Apartment,4.0,4,4.0,11666.0,Semi-furnished,Under Construction,10.0,45.0,3000.0,3.5,Sector 84,single
2572,S,Independent/Builder Floor,4.0,4,4.0,17500.0,Semi-furnished,1-5,4.0,4.0,3000.0,5.25,South City 1,single
2573,S,Residential Apartment,2.0,2,3.0,12117.0,Unfurnished,0-1,3.0,26.0,850.0,1.03,Sector 102,single
2574,S,Residential Apartment,2.0,2,2.0,10000.0,Semi-furnished,1-5,8.0,14.0,1100.0,1.1,Sector 33,single
2575,S,Independent/Builder Floor,4.0,4,2.0,10434.0,Semi-furnished,0-1,1.0,4.0,2300.0,2.4,Palam Vihar,single
2576,S,Independent/Builder Floor,4.0,4,2.0,8125.0,Semi-furnished,1-5,1.0,4.0,3200.0,2.6,Sector 48,single
2577,S,Residential Apartment,2.0,2,2.0,10358.0,Unfurnished,1-5,12.0,13.0,502.0,0.52,Sector 86,single
2578,S,Residential Apartment,4.0,4,3.0,11914.0,Semi-furnished,5-10,5.0,14.0,2350.0,2.8,Sector 67,single
2579,S,Residential Apartment,2.0,2,2.0,9047.0,Semi-furnished,5-10,5.0,9.0,1050.0,0.95,Sector 56,single
2580,S,Independent/Builder Floor,3.0,3,2.0,5037.0,Semi-furnished,Under Construction,4.0,4.0,1350.0,0.68,Gwal Pahari,single
2581,S,Independent/Builder Floor,4.0,4,2.0,7407.0,Semi-furnished,0-1,2.0,4.0,3240.0,2.4,Palam Vihar,single
2582,S,Independent/Builder Floor,3.0,3,2.0,8660.0,Semi-furnished,0-1,2.0,4.0,2367.0,2.05,Sector 22,single
2583,S,Residential Apartment,3.0,3,4.0,11387.0,Semi-furnished,1-5,14.0,29.0,2450.0,2.79,Sector 104,single
2584,S,Residential Apartment,2.0,2,1.0,5491.0,Unfurnished,1-5,10.0,13.0,743.0,0.285,Sohna,single
2585,S,Independent/Builder Floor,3.0,3,2.0,6134.0,Semi-furnished,0-1,1.0,4.0,1450.0,0.7421,Sector 14,single
2586,S,Independent/Builder Floor,3.0,3,2.0,10000.0,Semi-furnished,0-1,1.0,4.0,2500.0,1.8,Sector 57,single
2587,S,Residential Apartment,3.0,4,2.0,8223.0,Semi-furnished,5-10,12.0,14.0,1743.0,1.25,Sector 71,single
